ts_index,EyePosition_x,EyePosition_y,EyePosition_z,GazeTarget,IsFixation,IsSaccade,IsBlink,EyeDirection_h,EyeDirection_v
1,0.19326,-0.1026,-0.60702,0.0,1,0,0,-0.0356264672978819,-0.1875669964920408
1,0.19308,-0.1041599999999999,-0.60972,1.0,1,0,0,-0.03359224667687042,-0.18708867279768948
1,0.19308,-0.10536,-0.6111599999999999,0.0,1,0,0,-0.03254191602774255,-0.18297961117328773
1,0.1932,-0.10596,-0.61152,0.0,1,0,0,-0.04071069187257895,-0.187040325191202
1,0.19326,-0.10626,-0.6102,0.0,1,0,0,-0.03511793913730334,-0.187079090180719
1,0.19332,-0.10656,-0.60888,0.0,1,0,0,-0.029522987757552594,-0.18711215051676855
1,0.19344,-0.1064399999999999,-0.60576,1.0,1,0,0,-0.028563657838759995,-0.19633612943736028
1,0.19344,-0.1064399999999999,-0.60156,0.0,1,0,0,-0.024459952594123514,-0.19518134806780763
1,0.1935,-0.10638,-0.59574,0.0,1,0,0,-0.042386452630378824,-0.20389042101834698
1,0.1935599999999999,-0.10632,-0.58992,1.0,1,0,0,-0.06037734552732378,-0.21253552344481733
1,0.1938,-0.10596,-0.58404,0.0,1,0,0,-0.044822151222458924,-0.1881772833784923
1,0.19392,-0.10536,-0.57768,0.0,1,0,0,-0.04899039113332151,-0.19932225418203706
1,0.19404,-0.10464,-0.5713199999999999,0.0,1,0,0,-0.039774929841786925,-0.19724345556225278
1,0.1942799999999999,-0.1037999999999999,-0.5656800000000001,0.0,1,0,0,-0.04283093266872733,-0.19525775953160499
1,0.1944,-0.1026,-0.56052,0.0,1,0,0,-0.042874628776832825,-0.199376820590931
1,0.19464,-0.1013999999999999,-0.55608,0.0,1,0,0,-0.047971339693466945,-0.20227090804402506
1,0.19464,-0.1002,-0.55272,0.0,1,0,0,-0.04597983982048996,-0.20444998310234808
1,0.19464,-0.0991199999999999,-0.5502,0.0,1,0,0,-0.05317398284218772,-0.20752036468188337
1,0.19452,-0.0981599999999999,-0.549,0.0,1,0,0,-0.04602683568795208,-0.20857073002627896
1,0.19452,-0.09756,-0.5491199999999999,0.0,1,0,0,-0.053228361585901475,-0.21261936080479107
1,0.19452,-0.0972,-0.5505599999999999,0.0,1,0,0,-0.05827580355182308,-0.20746299419757971
1,0.19452,-0.0972,-0.55344,0.0,1,0,0,-0.05317398284218772,-0.20947696939867058
1,0.19452,-0.09744,-0.55752,0.0,1,0,0,-0.05515871592817881,-0.20337855468045926
1,0.19476,-0.0982799999999999,-0.56892,0.0,1,0,0,-0.06330996189245375,-0.20132445277776126
1,0.19476,-0.0982799999999999,-0.56892,0.0,1,0,0,-0.06330996189245375,-0.20132445277776126
1,0.19488,-0.0989999999999999,-0.57552,0.0,1,0,0,-0.060192775384943976,-0.1972433556750825
1,0.19512,-0.09984,-0.58248,1.0,1,0,0,-0.05408407903195058,-0.19632956092305556
1,0.19524,-0.1007999999999999,-0.58932,1.0,1,0,0,-0.06121046665121432,-0.19625088954373365
1,0.19548,-0.10188,-0.5960399999999999,1.0,1,0,0,-0.05911471730493129,-0.19411916594273487
1,0.1955999999999999,-0.1027199999999999,-0.60204,1.0,1,0,0,-0.060131502211558385,-0.19116398504734905
1,0.19584,-0.10356,-0.60732,1.0,1,0,0,-0.06426277051808396,-0.1932707138851853
1,0.19584,-0.1041599999999999,-0.6116400000000001,1.0,1,0,0,-0.05911471730493129,-0.19313825577772414
1,0.19596,-0.10452,-0.61416,1.0,1,0,0,-0.0621646965397664,-0.19261286458538704
1,0.1960799999999999,-0.10488,-0.61668,1.0,1,0,0,-0.06521351816716534,-0.1920858180403775
1,0.1961999999999999,-0.10488,-0.6171599999999999,1.0,1,0,0,-0.056120782701176444,-0.19728891997583736
1,0.1961999999999999,-0.1047599999999999,-0.6164399999999999,1.0,1,0,0,-0.0459329397583036,-0.2013103767112701
1,0.19626,-0.10428,-0.6135599999999999,1.0,1,0,0,-0.050544547187727724,-0.20332573964499723
1,0.1963199999999999,-0.1037999999999999,-0.61068,1.0,1,0,0,-0.05515871592817881,-0.2053363411694755
1,0.1961999999999999,-0.1032,-0.60576,1.0,1,0,0,-0.04500541334876785,-0.20760129055877002
1,0.19596,-0.1024799999999999,-0.6,1.0,1,0,0,-0.04091880538300916,-0.21155037064742988
1,0.19572,-0.1017599999999999,-0.5931599999999999,0.0,1,0,0,-0.055328089432778955,-0.21671759179664293
1,0.19476,-0.10056,-0.57828,0.0,1,0,0,-0.036868531821733455,-0.21863344951056718
1,0.19476,-0.10056,-0.57828,0.0,1,0,0,-0.036868531821733455,-0.21863344951056718
1,0.1942799999999999,-0.09984,-0.57108,0.0,1,0,0,-0.03793051695766262,-0.22274515811586088
1,0.19368,-0.09888,-0.56424,0.0,1,0,0,-0.03796942259464919,-0.22394160330772114
1,0.19326,-0.0977999999999999,-0.5587799999999999,0.0,1,0,0,-0.04006077545014555,-0.22853486302955542
1,0.1928399999999999,-0.09672,-0.5533199999999999,0.0,1,0,0,-0.04215607984510167,-0.23312601416033008
1,0.1926,-0.0958199999999999,-0.55014,0.0,1,0,0,-0.04061551195143687,-0.2331403536104428
1,0.19236,-0.09492,-0.54696,0.0,1,0,0,-0.039074751138084556,-0.23315416117203952
1,0.19248,-0.09432,-0.54576,1.0,1,0,0,-0.04318301433712958,-0.23214293912463538
1,0.1926,-0.09384,-0.5459999999999999,1.0,1,0,0,-0.042199443465957984,-0.23724915800550253
1,0.1928399999999999,-0.09396,-0.5475599999999999,1.0,1,0,0,-0.05150081095122548,-0.23835735643612357
1,0.1932,-0.09432,-0.5505599999999999,1.0,1,0,0,-0.06280389437458644,-0.2372371866306187
1,0.19332,-0.09504,-0.5544,1.0,1,0,0,-0.05863507893461423,-0.23414353594942766
1,0.19344,-0.09624,-0.55872,1.0,1,0,0,-0.055555543803720235,-0.23612817357577887
1,0.19344,-0.09624,-0.55872,1.0,1,0,0,-0.055555543803720235,-0.23612817357577887
1,0.19404,-0.0993599999999999,-0.5698799999999999,1.0,1,0,0,-0.06254664636470808,-0.22074930800798864
1,0.1942799999999999,-0.1037999999999999,-0.5817599999999999,1.0,1,0,0,-0.05419457719055983,-0.209465814559334
1,0.1942799999999999,-0.1037999999999999,-0.5817599999999999,1.0,1,0,0,-0.05419457719055983,-0.209465814559334
1,0.1942799999999999,-0.1060199999999999,-0.5875199999999999,1.0,1,0,0,-0.04955040941212173,-0.20490558385785598
1,0.1942799999999999,-0.10824,-0.5932799999999999,1.0,1,0,0,-0.04491359546978934,-0.200339639891574
1,0.1942799999999999,-0.1100999999999999,-0.59814,1.0,1,0,0,-0.04183367001307413,-0.19830602776222597
1,0.1942799999999999,-0.11196,-0.603,1.0,1,0,0,-0.03875609420403566,-0.1962704739496925
1,0.1944,-0.11352,-0.60684,1.0,1,0,0,-0.05097620707531341,-0.19420406460798334
1,0.19452,-0.11484,-0.6098399999999999,1.0,1,0,0,-0.0530115105992924,-0.1932027877315024
1,0.1946399999999999,-0.1156799999999999,-0.6112799999999999,1.0,1,0,0,-0.04840682631967431,-0.19167855620591628
1,0.19476,-0.11652,-0.6127199999999999,1.0,1,0,0,-0.04380478372498368,-0.1901503333594176
1,0.19488,-0.1169999999999999,-0.6123599999999999,1.0,1,0,0,-0.04283093266872733,-0.19427647363269032
1,0.19518,-0.1171199999999999,-0.6102599999999999,1.0,1,0,0,-0.04435863752049056,-0.19573554579555255
1,0.19548,-0.11724,-0.6081599999999999,1.0,1,0,0,-0.04588613520893558,-0.19719313165853375
1,0.1955999999999999,-0.1171199999999999,-0.60432,1.0,1,0,0,-0.0357355465336453,-0.2004118696586262
1,0.1957199999999999,-0.1167599999999999,-0.59904,1.0,1,0,0,-0.034205244121605194,-0.20238231585909444
1,0.19584,-0.1163999999999999,-0.5937600000000001,1.0,1,0,0,-0.032674781424970434,-0.20435091530091987
1,0.1960799999999999,-0.11592,-0.58776,1.0,1,0,0,-0.03785294427011328,-0.2105972671801314
1,0.1961999999999999,-0.1152,-0.58164,1.0,1,0,0,-0.04091880538300916,-0.21057257104693644
1,0.1961999999999999,-0.1139999999999999,-0.5760599999999999,1.0,1,0,0,-0.03631974308719872,-0.21207567987531864
1,0.1961999999999999,-0.1127999999999999,-0.5704799999999999,1.0,1,0,0,-0.031719143187459865,-0.21357396669580003
1,0.19626,-0.1113,-0.56634,1.0,1,0,0,-0.03483981787838921,-0.21875738727760752
1,0.1963199999999999,-0.1098,-0.5621999999999999,1.0,1,0,0,-0.03796942259464919,-0.22394160330772114
1,0.1963199999999999,-0.1086,-0.5594399999999999,1.0,1,0,0,-0.03796942259464919,-0.22783954778249604
1,0.1965599999999999,-0.10728,-0.55752,1.0,1,0,0,-0.039034632894862836,-0.23000470445993795
1,0.19662,-0.1067399999999999,-0.55716,1.0,1,0,0,-0.04162119375610532,-0.23155607085992225
1,0.19668,-0.1062,-0.5568,1.0,1,0,0,-0.044209857699484996,-0.23310606802296088
1,0.1964999999999999,-0.10692,-0.5585999999999999,1.0,1,0,0,-0.04316083984286997,-0.23105481763872926
1,0.1963199999999999,-0.10764,-0.5604,1.0,1,0,0,-0.04211280519995438,-0.2290032657605876
1,0.19584,-0.10908,-0.56442,1.0,1,0,0,-0.04565613539594563,-0.22289668885396605
1,0.1953599999999999,-0.11052,-0.56844,1.0,1,0,0,-0.04919105394498692,-0.21678501269034522
1,0.19464,-0.11232,-0.5737199999999999,1.0,1,0,0,-0.03887497993134821,-0.21058924800232404
1,0.19392,-0.1143599999999999,-0.57972,1.0,1,0,0,-0.0378142767325754,-0.2064764847915897
1,0.1932,-0.11652,-0.58608,1.0,1,0,0,-0.035717320319247674,-0.1988421454920785
1,0.19248,-0.11868,-0.59244,1.0,1,0,0,-0.03362646374370788,-0.19120570459460628
1,0.192,-0.12072,-0.59868,1.0,1,0,0,-0.03460939280554609,-0.18511657537374573
1,0.1916399999999999,-0.12264,-0.60492,1.0,1,0,0,-0.03050935017075541,-0.1810240671756093
1,0.19158,-0.1241399999999999,-0.6102,1.0,1,0,0,-0.029477986423060532,-0.17798765723499488
1,0.19152,-0.1256399999999999,-0.6154799999999999,1.0,1,0,0,-0.02844760817002252,-0.17495064737808466
1,0.19176,-0.1268399999999999,-0.61956,1.0,1,0,0,-0.028418742904841223,-0.1718228386534409
1,0.19224,-0.12768,-0.6228,1.0,0,1,0,-0.04560729745326721,-0.1636653411722245
1,0.1926,-0.12852,-0.62472,1.0,1,0,0,-0.032344630960569005,-0.14550051745763726
1,0.1932,-0.12888,-0.62568,0.0,1,0,0,-0.04244163688125344,-0.1454463386101009
1,0.1938,-0.12888,-0.62532,0.0,1,0,0,-0.0373563507773872,-0.13939613000574502
1,0.1944,-0.12864,-0.62376,0.0,1,0,0,-0.037394087434656186,-0.1405257925330225
1,0.19494,-0.1279799999999999,-0.62022,0.0,1,0,0,-0.03587943906813666,-0.14350417270634122
1,0.19548,-0.12732,-0.61668,0.0,1,0,0,-0.03436462598682875,-0.14647999047273713
1,0.1960799999999999,-0.12636,-0.61152,0.0,1,0,0,-0.03443420551150878,-0.15765430977044725
1,0.1965599999999999,-0.1253999999999999,-0.6052799999999999,0.0,1,0,0,-0.0425275346197842,-0.1556307482684693
1,0.19704,-0.12408,-0.59844,0.0,1,0,0,-0.036458002386197515,-0.1586305709217372
1,0.1974,-0.1227599999999999,-0.5908800000000001,0.0,1,0,0,-0.037469789829980886,-0.15961177617612524
1,0.19776,-0.1212,-0.58344,0.0,1,0,0,-0.04058683624758654,-0.16978190348241942
1,0.1979999999999999,-0.1193999999999999,-0.5758800000000001,0.0,1,0,0,-0.04265703474856042,-0.17190869406173254
1,0.19818,-0.1176,-0.56916,0.0,1,0,0,-0.044731078332315904,-0.17699300371711998
1,0.19836,-0.1157999999999999,-0.56244,0.0,1,0,0,-0.04680895982799252,-0.18207671907026302
1,0.19854,-0.11424,-0.5573999999999999,0.0,1,0,0,-0.04632445070060683,-0.1861059919351988
1,0.1987199999999999,-0.1126799999999999,-0.55236,0.0,1,0,0,-0.04583942588111677,-0.19013339658925887
1,0.19884,-0.11184,-0.5496,0.0,1,0,0,-0.04738927665732413,-0.19119674856117438
1,0.1989599999999999,-0.111,-0.54684,0.0,1,0,0,-0.04894048076406781,-0.19226014237982963
1,0.1990799999999999,-0.1113,-0.5470200000000001,0.0,1,0,0,-0.04942427567201498,-0.19019630678172453
1,0.1992,-0.1116,-0.5471999999999999,0.0,1,0,0,-0.04990755429639299,-0.18813299144137993
1,0.19932,-0.11256,-0.54972,0.0,1,0,0,-0.05499037520814843,-0.18710154658134717
1,0.19956,-0.1136399999999999,-0.55392,0.0,1,0,0,-0.05285002727281451,-0.17889241932485098
1,0.19992,-0.1146,-0.5590799999999999,0.0,1,0,0,-0.061975463391272516,-0.17486492425613934
1,0.2002799999999999,-0.11556,-0.5654399999999999,0.0,1,0,0,-0.05279641769902074,-0.16887005627502336
1,0.20076,-0.11652,-0.57228,0.0,1,0,0,-0.061912641105303666,-0.16582480156219465
1,0.20112,-0.1174799999999999,-0.5796,1.0,1,0,0,-0.05887496962329663,-0.16684139192924646
1,0.2013599999999999,-0.1182,-0.58668,1.0,1,0,0,-0.05476751122387285,-0.1647411246415336
1,0.2013599999999999,-0.11892,-0.5935199999999999,1.0,1,0,0,-0.061849945889441905,-0.16171463654598842
1,0.20124,-0.1193999999999999,-0.59952,0.0,1,0,0,-0.054712076916663424,-0.15767124362579002
1,0.2009999999999999,-0.1197599999999999,-0.60468,0.0,1,0,0,-0.0577450614213107,-0.15665706387670578
1,0.20082,-0.11964,-0.6081599999999999,0.0,1,0,0,-0.060807742398161266,-0.160163915551135
1,0.2006399999999999,-0.11952,-0.6116400000000001,1.0,1,0,0,-0.06387238920351312,-0.16366756888163683
1,0.20046,-0.1190399999999999,-0.61254,0.0,1,0,0,-0.06592767844287485,-0.16422099537205034
1,0.2002799999999999,-0.11856,-0.61344,0.0,1,0,0,-0.06798449789317605,-0.16477405036128012
1,0.20016,-0.11778,-0.61158,0.0,1,0,0,-0.062450460573569816,-0.16886199444102756
1,0.20004,-0.1169999999999999,-0.60972,0.0,1,0,0,-0.05690695501861307,-0.172946148175832
1,0.19992,-0.1160399999999999,-0.60612,0.0,1,0,0,-0.06400198896580511,-0.1748430276376939
1,0.19956,-0.1152,-0.6010800000000001,0.0,1,0,0,-0.06000932889378362,-0.17899985371775948
1,0.19908,-0.11424,-0.59532,0.0,1,0,0,-0.06311686801177714,-0.1830821699758357
1,0.1986,-0.1131599999999999,-0.58884,0.0,1,0,0,-0.053919173263091716,-0.1839792579760736
1,0.19788,-0.1122,-0.58224,0.0,1,0,0,-0.06114816264930121,-0.19115247100386407
1,0.19704,-0.111,-0.57552,0.0,1,0,0,-0.0519939127315398,-0.19419413436047633
1,0.1961999999999999,-0.10986,-0.56976,0.0,1,0,0,-0.04743758523377305,-0.19776753030944172
1,0.1953599999999999,-0.10872,-0.564,0.0,1,0,0,-0.042874628776832825,-0.20133700132642732
1,0.19464,-0.1074,-0.5594399999999999,0.0,1,0,0,-0.04491359546978934,-0.20229887724093923
1,0.19392,-0.10596,-0.55608,0.0,1,0,0,-0.042918414078704496,-0.2074135569318984
1,0.19344,-0.10464,-0.55368,0.0,1,0,0,-0.04806938995329885,-0.20855124944465422
1,0.1932,-0.10368,-0.5526,0.0,1,0,0,-0.05113246358472963,-0.2104764351608868
1,0.19296,-0.1030799999999999,-0.55284,0.0,1,0,0,-0.05220661634773435,-0.21263048183073052
1,0.19272,-0.1027199999999999,-0.55428,0.0,1,0,0,-0.05935642324410688,-0.21157066409877953
1,0.19224,-0.1026,-0.55704,1.0,1,0,0,-0.0603156966605394,-0.20743858670346074
1,0.192,-0.10284,-0.56088,1.0,1,0,0,-0.06133545584420608,-0.20644758163408092
1,0.1917,-0.1036199999999999,-0.56604,1.0,1,0,0,-0.0654465926864427,-0.20649793438244116
1,0.1914,-0.1043999999999999,-0.5711999999999999,1.0,1,0,0,-0.06955972406556896,-0.2065449163609959
1,0.19104,-0.1059,-0.5775,1.0,1,0,0,-0.06483741585181772,-0.19983548185260672
1,0.19068,-0.1074,-0.5838,1.0,1,0,0,-0.060131502211558385,-0.1931268227692703
1,0.1901999999999999,-0.10908,-0.5902799999999999,1.0,1,0,0,-0.04685660560850829,-0.18914257253938316
1,0.18996,-0.11088,-0.597,1.0,1,0,0,-0.05803871993437608,-0.1860873948566056
1,0.1894799999999999,-0.1123199999999999,-0.6034199999999998,1.0,1,0,0,-0.05544210525705664,-0.18298134527904966
1,0.189,-0.1137599999999999,-0.6098399999999999,1.0,1,0,0,-0.05285002727281451,-0.17987595250720737
1,0.18852,-0.1145399999999999,-0.61578,1.0,1,0,0,-0.027855002233907616,-0.15817995802214455
1,0.1880399999999999,-0.1153199999999999,-0.6217199999999999,0.0,1,0,0,-0.003027235959472096,-0.1363825670878875
1,0.18768,-0.1156799999999999,-0.62688,0.0,0,0,1,-0.005040279898413172,-0.12336076475867996
1,0.18744,-0.1156799999999999,-0.63084,0.0,0,0,1,-0.007042137108312186,-0.11220005613583056
1,0.18744,-0.11556,-0.63372,0.0,0,0,1,-0.008040027759263131,-0.10314687591650555
1,0.18768,-0.1152,-0.63516,0.0,0,0,1,-0.00904497946100604,-0.09518497146752708
1,0.18822,-0.1147199999999999,-0.6342,0.0,0,0,1,-0.009542653575588193,-0.09364368713804087
1,0.1887599999999999,-0.11424,-0.63324,0.0,0,0,1,-0.010039823297425704,-0.09210349620042427
1,0.18912,-0.1133999999999999,-0.63096,0.0,0,0,1,-0.01004991289303437,-0.09717547589487163
1,0.18996,-0.1126799999999999,-0.6260399999999999,0.0,0,0,1,-0.01106594667406761,-0.10623188116652192
1,0.19056,-0.11196,-0.62052,0.0,0,0,1,-0.011077089717313299,-0.11727689978617972
1,0.19116,-0.11136,-0.6138,1.0,0,1,0,0.08753087109194821,0.18096852100653824
1,0.1914,-0.1104,-0.6069599999999999,1.0,0,1,0,0.06548002492346482,0.20953659832880783
1,0.192,-0.10956,-0.59856,1.0,1,0,0,0.08246561337794615,0.18202873751949172
1,0.19224,-0.10836,-0.59082,1.0,1,0,0,0.07540550523744523,0.1871376025841077
1,0.19248,-0.1071599999999999,-0.5830799999999999,1.0,1,0,0,0.06833063483593031,0.19223813111894736
1,0.19248,-0.10584,-0.57636,1.0,1,0,0,0.08238193059169066,0.17693065250705195
1,0.19272,-0.10452,-0.5704799999999999,1.0,1,0,0,0.06927671619884673,0.1861425903154233
1,0.1928399999999999,-0.1030799999999999,-0.5658,1.0,1,0,0,0.08128688472192326,0.1738174656257992
1,0.1932,-0.10188,-0.56172,1.0,0,1,0,0.08919361259173315,0.15266041486216467
1,0.19338,-0.1012199999999999,-0.5604600000000001,1.0,0,1,0,0.08330978068172117,0.16738297349951406
1,0.1935599999999999,-0.10056,-0.5592,1.0,0,1,0,0.07739611091404558,0.18210104666877672
1,0.1935599999999999,-0.1006799999999999,-0.56016,1.0,0,1,0,0.05935642324410688,0.2125481412599317
1,0.19344,-0.10164,-0.56148,1.0,1,0,0,0.054305527342085345,0.21868207752595487
1,0.19344,-0.10284,-0.5646,1.0,1,0,0,0.05436117278188412,0.22182743934490334
1,0.1935599999999999,-0.10428,-0.56904,1.0,1,0,0,0.05333745310486183,0.22281466924770993
1,0.1935599999999999,-0.10608,-0.5742,1.0,1,0,0,0.05538477841804838,0.22376551921009583
1,0.19404,-0.10764,-0.58116,1.0,1,0,0,0.054305527342085345,0.21965779463567678
1,0.19368,-0.10992,-0.58704,1.0,1,0,0,0.05236728860749352,0.22889611206806243
1,0.19368,-0.11184,-0.59412,1.0,1,0,0,0.05128968013770862,0.224787446238567
1,0.19368,-0.1137599999999999,-0.6010800000000001,1.0,1,0,0,0.04514384574777701,0.22582633886650358
1,0.19404,-0.1153199999999999,-0.6082799999999999,1.0,1,0,0,0.06121046665121432,0.1972314701853762
1,0.1935599999999999,-0.11688,-0.615,1.0,1,0,0,0.05242106582424927,0.23107072910529558
1,0.19344,-0.1184399999999999,-0.62016,1.0,1,0,0,0.05719725785853621,0.20335587781840206
1,0.19314,-0.11946,-0.6245999999999999,1.0,1,0,0,0.05105421587454774,0.20136177374417424
1,0.1928399999999999,-0.1204799999999999,-0.6290399999999999,1.0,0,1,0,0.04491359546978934,0.19935943531498462
1,0.19272,-0.1210799999999999,-0.6314399999999999,1.0,1,0,0,0.04376023295734126,0.18308513452590147
1,0.19272,-0.1214399999999999,-0.63252,1.0,1,0,0,0.05173045604113428,0.16871108043452782
1,0.19272,-0.1213199999999999,-0.63228,1.0,1,0,0,0.04565353500120572,0.16876010544513054
1,0.1928399999999999,-0.1210799999999999,-0.6304799999999999,1.0,1,0,0,0.04464037454331078,0.1687676843030771
1,0.19296,-0.1204799999999999,-0.6276,1.0,1,0,0,0.04970521835128254,0.16872809816489978
1,0.19296,-0.1197599999999999,-0.6231599999999999,1.0,1,0,0,0.04874185130993159,0.17383185634523798
1,0.19308,-0.11868,-0.61776,1.0,1,0,0,0.04772795383847334,0.17187004754438542
1,0.19308,-0.1174799999999999,-0.6113999999999999,1.0,1,0,0,0.04468568044046011,0.17386416072986807
1,0.19308,-0.1160399999999999,-0.60432,1.0,1,0,0,0.04874185130993159,0.17284699784296026
1,0.19332,-0.1146,-0.59628,1.0,1,0,0,0.06071555653328111,0.1505478710521161
1,0.19332,-0.1129199999999999,-0.58884,0.0,1,0,0,0.059706054048679215,0.15154536031785168
1,0.19296,-0.11076,-0.58188,1.0,1,0,0,0.05173045604113428,0.16772563049976827
1,0.19296,-0.10884,-0.57456,1.0,1,0,0,0.06670251820199376,0.138473587672744
1,0.19248,-0.1071599999999999,-0.56772,1.0,1,0,0,0.060593075434258264,0.1334348649332912
1,0.1926,-0.1051199999999999,-0.5634,1.0,1,0,0,0.05476751122387285,0.1647411246415336
1,0.1926,-0.1034399999999999,-0.5593199999999999,1.0,1,0,0,0.05476751122387285,0.16375452057036147
1,0.1928399999999999,-0.1023599999999999,-0.55596,1.0,0,1,0,0.07769967823103095,0.12832413051666536
1,0.19308,-0.1017599999999999,-0.55428,1.0,0,1,0,0.07777800500815113,0.13142824359484667
1,0.19332,-0.1013999999999999,-0.55416,1.0,0,1,0,0.07367832031869512,0.1263786254984743
1,0.1935599999999999,-0.10164,-0.55608,1.0,1,0,0,0.056734181992669996,0.15864120574528617
1,0.19404,-0.1024799999999999,-0.55884,1.0,1,0,0,0.05370085536480126,0.15669183234645823
1,0.19464,-0.10392,-0.56244,1.0,1,0,0,0.07274589877594403,0.13445272744559897
1,0.19488,-0.105,-0.56844,1.0,1,0,0,0.05370085536480126,0.16064164370910505
1,0.19548,-0.10656,-0.5742,1.0,1,0,0,0.06764184474829608,0.13337520341275802
1,0.1955999999999999,-0.10776,-0.58116,1.0,1,0,0,0.06864827887271074,0.13534743087571485
1,0.19572,-0.10884,-0.5887199999999999,1.0,1,0,0,0.05958559967084721,0.13938680795147557
1,0.19572,-0.1098,-0.5958,1.0,1,0,0,0.06764184474829608,0.13040111417323896
1,0.1955999999999999,-0.1104,-0.60348,1.0,1,0,0,0.04965489024287104,0.15870001573717676
1,0.19584,-0.11112,-0.609,1.0,1,0,0,0.06663527336568346,0.13635603551099656
1,0.1955999999999999,-0.11148,-0.61476,1.0,1,0,0,0.04763128908140811,0.16167720411164446
1,0.19572,-0.11184,-0.61884,1.0,1,0,0,0.05167808448243,0.16164525624307693
1,0.19584,-0.11196,-0.62148,1.0,0,1,0,0.04763128908140811,0.15871538912515842
1,0.19596,-0.11184,-0.6228,1.0,0,1,0,0.04763128908140811,0.15970297547954745
1,0.1960799999999999,-0.11172,-0.6225599999999999,1.0,0,1,0,0.03642113421450685,0.1495839614868517
1,0.19626,-0.11118,-0.6201,1.0,0,1,0,0.004529410394182217,0.05379751287081003
1,0.19644,-0.11064,-0.61764,0.0,0,1,0,-0.02702044918726479,-0.04200197849779829
1,0.1969199999999999,-0.10944,-0.6132,0.0,0,1,0,-0.0658276724941364,-0.154604624906789
1,0.1969199999999999,-0.10848,-0.60744,0.0,1,0,0,-0.04894048076406781,-0.1961850216198866
1,0.1969199999999999,-0.1074,-0.6008399999999999,0.0,1,0,0,-0.0459329397583036,-0.19836989014122514
1,0.1969199999999999,-0.10608,-0.5932799999999999,0.0,1,0,0,-0.04588613520893558,-0.19425078670729676
1,0.1967999999999999,-0.10464,-0.5854799999999999,0.0,1,0,0,-0.04685660560850829,-0.19012464128419038
1,0.1965599999999999,-0.10296,-0.5774400000000001,0.0,1,0,0,-0.03569911267932397,-0.19531109311302397
1,0.19644,-0.1013999999999999,-0.5696399999999999,0.0,1,0,0,-0.04384942523803139,-0.19426810703985892
1,0.1960799999999999,-0.0997199999999999,-0.56244,0.0,1,0,0,-0.0438941577738474,-0.20230779294004703
1,0.19572,-0.0982799999999999,-0.5558399999999999,0.0,1,0,0,-0.041897757079695404,-0.20448566620255612
1,0.1953599999999999,-0.09684,-0.55032,0.0,1,0,0,-0.04602683568795208,-0.2075919075787147
1,0.19488,-0.09552,-0.54588,0.0,1,0,0,-0.04296228884755033,-0.21055504313514392
1,0.19464,-0.09456,-0.54288,0.0,1,0,0,-0.05016280064525471,-0.21265208104169278
1,0.19416,-0.09396,-0.54132,0.0,1,0,0,-0.04914073441602018,-0.2136401176265386
1,0.19368,-0.09372,-0.54132,0.0,1,0,0,-0.03887497993134821,-0.212544582161426
1,0.1932,-0.09396,-0.54288,0.0,1,0,0,-0.04602683568795208,-0.21150475855014458
1,0.19272,-0.09456,-0.54624,0.0,1,0,0,-0.035772054799622054,-0.2055124826056058
1,0.19236,-0.09528,-0.55092,0.0,1,0,0,-0.041855010586237154,-0.20036553609826546
1,0.1921199999999999,-0.09624,-0.55704,0.0,1,0,0,-0.0459329397583036,-0.19836989014122514
1,0.19188,-0.0972,-0.5638799999999999,0.0,1,0,0,-0.03773717805997139,-0.1962779314831488
1,0.19176,-0.0982799999999999,-0.57156,0.0,1,0,0,-0.03664346805746594,-0.1860864533806703
1,0.19176,-0.0993599999999999,-0.57948,0.0,1,0,0,-0.042743806946530336,-0.1870248164867441
1,0.19176,-0.1003199999999999,-0.58764,0.0,1,0,0,-0.03867723999732716,-0.1841063125613437
1,0.192,-0.1011599999999999,-0.59544,0.0,1,0,0,-0.03762211745671159,-0.1799973290045087
1,0.1921199999999999,-0.102,-0.60276,0.0,1,0,0,-0.03656905591354138,-0.17785831683904638
1,0.19248,-0.1024799999999999,-0.60924,0.0,1,0,0,-0.03961341257482121,-0.17390061256413084
1,0.1928399999999999,-0.1027199999999999,-0.61476,0.0,1,0,0,-0.04265703474856042,-0.17486404116878404
1,0.19332,-0.10284,-0.6189600000000001,0.0,1,0,0,-0.03656905591354138,-0.17293504534206813
1,0.19392,-0.1027199999999999,-0.6218400000000001,0.0,1,0,0,-0.03758391961046927,-0.17391396933555678
1,0.1944,-0.10224,-0.6234000000000001,0.0,1,0,0,-0.032508868282023935,-0.17492942579545592
1,0.19512,-0.102,-0.6228,0.0,1,0,0,-0.054934489513081705,-0.1810193982308112
1,0.1955999999999999,-0.1011599999999999,-0.62112,0.0,1,0,0,-0.05194100712452844,-0.1871313747464527
1,0.1963199999999999,-0.1002,-0.6184799999999999,0.0,1,0,0,-0.039694006989453766,-0.18508238709935237
1,0.1969199999999999,-0.0991199999999999,-0.61416,0.0,1,0,0,-0.03257503100915501,-0.18807721859681636
1,0.1975199999999999,-0.0980399999999999,-0.6084,0.0,1,0,0,-0.03875609420403566,-0.19528941798211616
1,0.1979999999999999,-0.09684,-0.60204,0.0,1,0,0,-0.03773717805997139,-0.19529684015952475
1,0.19836,-0.09564,-0.59472,0.0,0,0,1,-0.038835270437665124,-0.2074472125056832
