TimeStamp,RealTime,LeftPupilDiameter,RightPupilDiameter,EyePosition,EyeRotation,EyeDirection,VergencePosition,HeadRotation,MarkerEyePosition,MarkerEyeRotation,MarkerEyeDirection,MarkerVergencePosition,MarkerHeadRotation,LeftEyeOpenness,RightEyeOpenness,GazeTarget,Situation,SituationRecognized,StartCompression
0,7203791,0.0036,0.0036,(-0.634| -0.853| 0.472),(0.500| 0.512| -0.426| 0.554),(0.141| -0.990| -0.023),(-0.586| -1.189| 0.464),(0.525| 0.499| -0.442| 0.529),(1.731| -0.824| -4.823),(0.065| 0.013| 0.013| -0.998),(-0.023| 0.131| 0.991),(1.665| -0.455| -2.026),(0.026| 0.005| 0.014| -1.000),0.947,0.92,SpeedGauge,0,0,0
0,7203808,0.0036,0.0036,(-0.635| -0.847| 0.472),(0.499| 0.513| -0.425| 0.554),(0.145| -0.989| -0.025),(-0.583| -1.202| 0.463),(0.524| 0.500| -0.441| 0.530),(1.735| -0.836| -4.875),(0.067| 0.012| 0.013| -0.998),(-0.022| 0.135| 0.991),(1.670| -0.433| -1.912),(0.027| 0.005| 0.013| -1.000),0.929,0.922,SpeedGauge,0,0,0
0,7203825,0.0036,0.0036,(-0.636| -0.841| 0.471),(0.499| 0.511| -0.427| 0.555),(0.140| -0.990| -0.020),(-0.588| -1.186| 0.465),(0.523| 0.500| -0.441| 0.531),(1.739| -0.848| -4.922),(0.065| 0.015| 0.013| -0.998),(-0.027| 0.131| 0.991),(1.660| -0.467| -2.045),(0.028| 0.005| 0.013| -0.999),0.958,0.918,SpeedGauge,0,0,0
0,7203841,0.0039,0.0036,(-0.638| -0.836| 0.471),(0.498| 0.511| -0.427| 0.556),(0.142| -0.990| -0.017),(-0.586| -1.195| 0.465),(0.523| 0.501| -0.442| 0.530),(1.744| -0.857| -4.964),(0.067| 0.015| 0.013| -0.998),(-0.029| 0.133| 0.991),(1.656| -0.454| -1.969),(0.028| 0.005| 0.014| -0.999),0.947,0.922,SpeedGauge,0,0,0
0,7203858,0.0036,0.0036,(-0.639| -0.832| 0.471),(0.498| 0.512| -0.427| 0.556),(0.144| -0.989| -0.018),(-0.587| -1.186| 0.464),(0.523| 0.501| -0.442| 0.529),(1.748| -0.867| -4.999),(0.067| 0.015| 0.013| -0.998),(-0.028| 0.135| 0.990),(1.664| -0.465| -2.047),(0.027| 0.005| 0.015| -1.000),0.948,0.922,SpeedGauge,0,0,0
0,7203875,0.0039,0.0036,(-0.639| -0.829| 0.470),(0.496| 0.511| -0.428| 0.557),(0.144| -0.990| -0.014),(-0.586| -1.194| 0.465),(0.524| 0.501| -0.442| 0.529),(1.752| -0.873| -5.025),(0.068| 0.017| 0.014| -0.997),(-0.033| 0.135| 0.990),(1.652| -0.458| -1.980),(0.027| 0.004| 0.015| -1.000),0.947,0.925,SpeedGauge,0,0,0
0,7203891,0.0037,0.0036,(-0.640| -0.827| 0.470),(0.496| 0.511| -0.428| 0.556),(0.144| -0.989| -0.016),(-0.588| -1.186| 0.464),(0.525| 0.500| -0.443| 0.528),(1.756| -0.878| -5.042),(0.068| 0.016| 0.014| -0.997),(-0.030| 0.136| 0.990),(1.663| -0.468| -2.046),(0.025| 0.004| 0.015| -1.000),0.948,0.92,SpeedGauge,0,0,0
0,7203908,0.0037,0.0036,(-0.640| -0.826| 0.470),(0.496| 0.512| -0.427| 0.556),(0.146| -0.989| -0.018),(-0.585| -1.202| 0.463),(0.525| 0.499| -0.444| 0.527),(1.758| -0.880| -5.047),(0.068| 0.015| 0.014| -0.997),(-0.028| 0.137| 0.990),(1.669| -0.448| -1.914),(0.023| 0.005| 0.015| -1.000),0.96,0.919,SpeedGauge,0,0,0
0,7203925,0.0037,0.0037,(-0.640| -0.826| 0.469),(0.495| 0.518| -0.421| 0.556),(0.159| -0.987| -0.027),(-0.572| -1.247| 0.458),(-0.527| -0.497| 0.446| -0.525),(1.764| -0.878| -5.047),(0.074| 0.010| 0.015| -0.997),(-0.017| 0.148| 0.989),(1.702| -0.351| -1.537),(-0.019| -0.005| -0.015| 1.000),0.954,0.925,SpeedGauge,0,0,0
0,7203941,0.0037,0.0037,(-0.639| -0.828| 0.468),(0.495| 0.516| -0.423| 0.557),(0.156| -0.988| -0.021),(-0.572| -1.259| 0.459),(-0.528| -0.495| 0.449| -0.523),(1.767| -0.875| -5.031),(0.073| 0.013| 0.015| -0.997),(-0.024| 0.146| 0.989),(1.681| -0.344| -1.439),(-0.016| -0.007| -0.016| 1.000),0.95,0.925,SpeedGauge,0,0,0
0,7203958,0.0037,0.004,(-0.639| -0.832| 0.468),(0.495| 0.517| -0.422| 0.556),(0.158| -0.987| -0.026),(-0.574| -1.238| 0.458),(-0.529| -0.494| 0.452| -0.521),(1.766| -0.872| -4.998),(0.074| 0.010| 0.015| -0.997),(-0.018| 0.147| 0.989),(1.702| -0.367| -1.610),(-0.012| -0.007| -0.017| 1.000),0.958,0.923,SpeedGauge,0,0,0
0,7203975,0.0037,0.0039,(-0.638| -0.837| 0.468),(0.496| 0.517| -0.423| 0.555),(0.155| -0.988| -0.026),(-0.575| -1.239| 0.457),(-0.531| -0.491| 0.453| -0.521),(1.767| -0.865| -4.961),(0.072| 0.010| 0.016| -0.997),(-0.018| 0.145| 0.989),(1.704| -0.374| -1.605),(-0.009| -0.008| -0.015| 1.000),0.959,0.922,SpeedGauge,0,0,0
0,7203991,0.0037,0.0037,(-0.637| -0.842| 0.468),(0.498| 0.510| -0.431| 0.554),(0.136| -0.991| -0.015),(-0.588| -1.196| 0.462),(-0.533| -0.488| 0.455| -0.520),(1.768| -0.855| -4.916),(0.063| 0.017| 0.016| -0.998),(-0.032| 0.127| 0.991),(1.672| -0.477| -1.962),(-0.006| -0.009| -0.014| 1.000),0.975,0.922,None,0,0,0
0,7204008,0.0037,0.004,(-0.636| -0.848| 0.468),(0.496| 0.516| -0.423| 0.555),(0.152| -0.988| -0.026),(-0.576| -1.237| 0.458),(-0.534| -0.488| 0.458| -0.517),(1.766| -0.846| -4.866),(0.071| 0.011| 0.015| -0.997),(-0.019| 0.142| 0.990),(1.703| -0.380| -1.620),(-0.001| -0.009| -0.016| 1.000),0.959,0.92,SpeedGauge,0,0,0
0,7204025,0.0038,0.004,(-0.634| -0.855| 0.468),(0.488| 0.523| -0.415| 0.562),(0.182| -0.983| -0.023),(-0.562| -1.243| 0.459),(-0.536| -0.487| 0.458| -0.515),(1.765| -0.835| -4.811),(0.086| 0.010| 0.016| -0.996),(-0.018| 0.172| 0.985),(1.706| -0.266| -1.564),(0.001| -0.008| -0.016| 1.000),0.991,0.923,SpeedGauge,0,0,0
0,7204041,0.0038,0.0037,(-0.633| -0.862| 0.467),(0.509| 0.510| -0.432| 0.542),(0.114| -0.993| -0.039),(-0.598| -1.170| 0.455),(-0.537| -0.486| 0.457| -0.517),(1.764| -0.824| -4.752),(0.051| 0.007| 0.016| -0.999),(-0.011| 0.102| 0.995),(1.734| -0.561| -2.178),(0.000| -0.009| -0.013| 1.000),0.996,0.924,CompressionStatsText,0,0,0
0,7204058,0.004,0.0037,(-0.631| -0.867| 0.468),(0.498| 0.516| -0.424| 0.553),(0.148| -0.989| -0.029),(-0.574| -1.245| 0.457),(-0.536| -0.485| 0.456| -0.519),(1.762| -0.809| -4.707),(0.069| 0.010| 0.016| -0.997),(-0.017| 0.138| 0.990),(1.708| -0.370| -1.550),(-0.001| -0.010| -0.012| 1.000),0.985,0.925,SpeedGauge,0,0,0
0,7204075,0.004,0.0037,(-0.630| -0.874| 0.467),(0.515| 0.516| -0.425| 0.537),(0.117| -0.991| -0.062),(-0.571| -1.376| 0.436),(-0.537| -0.484| 0.458| -0.518),(1.761| -0.802| -4.648),(0.051| -0.005| 0.015| -0.999),(0.012| 0.102| 0.995),(1.811| -0.371| -0.454),(0.001| -0.010| -0.013| 1.000),0.949,0.927,CompressionStatsText,0,0,0
0,7204091,0.004,0.004,(-0.629| -0.879| 0.468),(0.503| 0.515| -0.424| 0.550),(0.139| -0.990| -0.035),(-0.578| -1.243| 0.455),(-0.537| -0.485| 0.458| -0.516),(1.752| -0.792| -4.605),(0.064| 0.007| 0.014| -0.998),(-0.012| 0.128| 0.992),(1.716| -0.401| -1.571),(0.002| -0.009| -0.013| 1.000),0.938,0.92,SpeedGauge,0,0,0
0,7204108,0.0038,0.004,(-0.628| -0.883| 0.469),(0.501| 0.515| -0.423| 0.551),(0.144| -0.989| -0.034),(-0.573| -1.263| 0.456),(-0.538| -0.485| 0.455| -0.519),(1.747| -0.782| -4.575),(0.066| 0.007| 0.014| -0.998),(-0.013| 0.133| 0.991),(1.706| -0.357| -1.398),(0.000| -0.009| -0.011| 1.000),0.941,0.921,SpeedGauge,0,0,0
0,7204125,0.0038,0.0037,(-0.627| -0.886| 0.469),(0.509| 0.523| -0.415| 0.544),(0.147| -0.987| -0.064),(-0.571| -1.266| 0.444),(-0.536| -0.485| 0.452| -0.522),(1.745| -0.778| -4.546),(0.066| -0.008| 0.013| -0.998),(0.018| 0.132| 0.991),(1.802| -0.356| -1.371),(-0.005| -0.009| -0.009| 1.000),0.942,0.916,SpeedGauge,0,0,0
0,7204141,0.0038,0.0037,(-0.627| -0.888| 0.469),(0.505| 0.508| -0.429| 0.549),(0.125| -0.992| -0.027),(-0.585| -1.219| 0.460),(-0.535| -0.487| 0.452| -0.522),(1.740| -0.773| -4.535),(0.057| 0.012| 0.012| -0.998),(-0.022| 0.114| 0.993),(1.679| -0.455| -1.775),(-0.006| -0.009| -0.010| 1.000),0.939,0.924,None,0,0,0
0,7204158,0.0038,0.004,(-0.627| -0.888| 0.470),(0.503| 0.514| -0.422| 0.552),(0.144| -0.989| -0.035),(-0.574| -1.255| 0.457),(-0.534| -0.490| 0.453| -0.519),(1.738| -0.773| -4.533),(0.066| 0.006| 0.012| -0.998),(-0.011| 0.132| 0.991),(1.704| -0.365| -1.470),(-0.006| -0.007| -0.014| 1.000),0.938,0.923,SpeedGauge,0,0,0
0,7204175,0.0038,0.0041,(-0.627| -0.887| 0.470),(0.505| 0.514| -0.423| 0.550),(0.139| -0.990| -0.039),(-0.576| -1.257| 0.455),(-0.535| -0.490| 0.452| -0.519),(1.736| -0.777| -4.543),(0.063| 0.005| 0.012| -0.998),(-0.009| 0.127| 0.992),(1.709| -0.383| -1.453),(-0.006| -0.006| -0.014| 1.000),0.952,0.925,SpeedGauge,0,0,0
0,7204191,0.0038,0.004,(-0.628| -0.884| 0.470),(0.502| 0.515| -0.422| 0.551),(0.144| -0.989| -0.035),(-0.574| -1.261| 0.457),(-0.534| -0.491| 0.449| -0.522),(1.734| -0.784| -4.565),(0.066| 0.007| 0.013| -0.998),(-0.011| 0.132| 0.991),(1.698| -0.365| -1.423),(-0.010| -0.006| -0.011| 1.000),0.96,0.926,SpeedGauge,0,0,0
0,7204208,0.0038,0.0041,(-0.629| -0.880| 0.470),(0.503| 0.515| -0.423| 0.551),(0.143| -0.989| -0.035),(-0.574| -1.265| 0.457),(-0.530| -0.494| 0.445| -0.526),(1.733| -0.793| -4.597),(0.066| 0.007| 0.013| -0.998),(-0.012| 0.131| 0.991),(1.695| -0.368| -1.389),(-0.017| -0.005| -0.011| 1.000),0.956,0.919,SpeedGauge,0,0,0
0,7204225,0.0038,0.004,(-0.631| -0.875| 0.471),(0.503| 0.514| -0.422| 0.551),(0.142| -0.989| -0.036),(-0.577| -1.252| 0.457),(0.527| 0.498| -0.442| 0.529),(1.732| -0.803| -4.638),(0.065| 0.006| 0.012| -0.998),(-0.011| 0.131| 0.991),(1.697| -0.389| -1.497),(0.024| 0.004| 0.011| -1.000),0.964,0.922,SpeedGauge,0,0,0
0,7204241,0.0038,0.004,(-0.632| -0.870| 0.471),(0.502| 0.517| -0.420| 0.553),(0.150| -0.988| -0.037),(-0.575| -1.250| 0.457),(0.524| 0.501| -0.439| 0.531),(1.732| -0.814| -4.685),(0.069| 0.005| 0.012| -0.998),(-0.008| 0.138| 0.990),(1.705| -0.372| -1.511),(0.029| 0.003| 0.012| -0.999),0.966,0.92,SpeedGauge,0,0,0
0,7204258,0.004,0.0038,(-0.633| -0.863| 0.471),(0.503| 0.515| -0.422| 0.551),(0.144| -0.989| -0.036),(-0.573| -1.280| 0.456),(0.523| 0.503| -0.438| 0.531),(1.734| -0.824| -4.742),(0.066| 0.006| 0.012| -0.998),(-0.010| 0.132| 0.991),(1.698| -0.360| -1.263),(0.031| 0.003| 0.013| -0.999),0.948,0.923,SpeedGauge,0,0,0
0,7204275,0.0038,0.0038,(-0.635| -0.857| 0.471),(0.501| 0.517| -0.419| 0.553),(0.152| -0.988| -0.037),(-0.576| -1.244| 0.457),(0.521| 0.504| -0.437| 0.533),(1.733| -0.838| -4.796),(0.070| 0.005| 0.012| -0.997),(-0.008| 0.140| 0.990),(1.705| -0.380| -1.559),(0.034| 0.002| 0.013| -0.999),0.95,0.926,SpeedGauge,0,0,0
0,7204291,0.0038,0.0041,(-0.637| -0.850| 0.472),(0.502| 0.519| -0.418| 0.551),(0.152| -0.987| -0.042),(-0.571| -1.279| 0.453),(0.520| 0.504| -0.435| 0.535),(1.731| -0.851| -4.851),(0.070| 0.002| 0.013| -0.997),(-0.003| 0.140| 0.990),(1.720| -0.345| -1.267),(0.037| 0.003| 0.012| -0.999),0.959,0.921,SpeedGauge,0,0,0
0,7204308,0.0038,0.0038,(-0.639| -0.844| 0.472),(0.500| 0.518| -0.419| 0.553),(0.154| -0.987| -0.038),(-0.576| -1.247| 0.457),(0.519| 0.505| -0.434| 0.536),(1.729| -0.865| -4.903),(0.071| 0.005| 0.013| -0.997),(-0.007| 0.143| 0.990),(1.704| -0.380| -1.537),(0.039| 0.003| 0.012| -0.999),0.941,0.923,SpeedGauge,0,0,0
0,7204325,0.004,0.0041,(-0.640| -0.838| 0.473),(0.501| 0.518| -0.419| 0.553),(0.152| -0.988| -0.038),(-0.569| -1.302| 0.455),(0.519| 0.505| -0.433| 0.537),(1.726| -0.878| -4.952),(0.070| 0.004| 0.012| -0.997),(-0.007| 0.140| 0.990),(1.698| -0.329| -1.072),(0.040| 0.003| 0.011| -0.999),0.938,0.923,SpeedGauge,0,0,0
0,7204341,0.0038,0.0041,(-0.642| -0.833| 0.473),(0.502| 0.520| -0.416| 0.552),(0.156| -0.987| -0.045),(-0.570| -1.286| 0.453),(0.520| 0.505| -0.433| 0.536),(1.722| -0.890| -4.995),(0.072| 0.001| 0.012| -0.997),(0.000| 0.143| 0.990),(1.723| -0.342| -1.209),(0.040| 0.002| 0.011| -0.999),0.948,0.931,SpeedGauge,0,0,0
0,7204358,0.0038,0.0041,(-0.644| -0.829| 0.474),(0.500| 0.518| -0.418| 0.554),(0.155| -0.987| -0.036),(-0.578| -1.243| 0.459),(0.521| 0.505| -0.433| 0.535),(1.717| -0.903| -5.027),(0.072| 0.005| 0.012| -0.997),(-0.009| 0.144| 0.990),(1.687| -0.402| -1.570),(0.038| 0.002| 0.011| -0.999),0.941,0.925,SpeedGauge,0,0,0
0,7204375,0.0038,0.0041,(-0.645| -0.826| 0.474),(0.500| 0.518| -0.418| 0.555),(0.156| -0.987| -0.036),(-0.580| -1.238| 0.459),(0.522| 0.504| -0.433| 0.535),(1.714| -0.912| -5.055),(0.072| 0.005| 0.011| -0.997),(-0.009| 0.145| 0.989),(1.682| -0.409| -1.612),(0.037| 0.001| 0.010| -0.999),0.936,0.922,SpeedGauge,0,0,0
0,7204391,0.0038,0.0041,(-0.646| -0.823| 0.475),(0.501| 0.519| -0.416| 0.554),(0.158| -0.987| -0.040),(-0.580| -1.234| 0.458),(0.524| 0.502| -0.433| 0.534),(1.711| -0.920| -5.075),(0.073| 0.003| 0.011| -0.997),(-0.005| 0.145| 0.989),(1.695| -0.417| -1.648),(0.035| 0.001| 0.009| -0.999),0.942,0.924,SpeedGauge,0,0,0
0,7204408,0.0038,0.0041,(-0.646| -0.822| 0.475),(0.501| 0.519| -0.416| 0.554),(0.158| -0.987| -0.040),(-0.580| -1.238| 0.458),(0.525| 0.500| -0.435| 0.534),(1.709| -0.926| -5.085),(0.073| 0.003| 0.011| -0.997),(-0.004| 0.146| 0.989),(1.694| -0.412| -1.607),(0.032| 0.002| 0.008| -0.999),0.944,0.926,SpeedGauge,0,0,0
0,7204425,0.0038,0.0041,(-0.647| -0.822| 0.475),(0.504| 0.517| -0.417| 0.552),(0.151| -0.988| -0.041),(-0.587| -1.217| 0.459),(0.527| 0.499| -0.437| 0.531),(1.708| -0.929| -5.085),(0.069| 0.003| 0.010| -0.998),(-0.004| 0.138| 0.990),(1.693| -0.469| -1.787),(0.028| 0.002| 0.009| -1.000),0.943,0.927,CompressionStatsText,0,0,0
0,7204441,0.0038,0.0041,(-0.647| -0.823| 0.475),(0.502| 0.519| -0.414| 0.554),(0.160| -0.986| -0.044),(-0.580| -1.235| 0.457),(-0.529| -0.498| 0.442| -0.527),(1.708| -0.930| -5.077),(0.074| 0.001| 0.009| -0.997),(0.000| 0.147| 0.989),(1.708| -0.418| -1.637),(-0.022| -0.003| -0.011| 1.000),0.955,0.925,SpeedGauge,0,0,0
0,7204458,0.0038,0.0041,(-0.647| -0.825| 0.475),(0.502| 0.519| -0.414| 0.554),(0.159| -0.986| -0.043),(-0.583| -1.222| 0.457),(-0.531| -0.495| 0.445| -0.525),(1.709| -0.928| -5.059),(0.073| 0.001| 0.010| -0.997),(-0.002| 0.146| 0.989),(1.703| -0.439| -1.744),(-0.017| -0.004| -0.011| 1.000),0.955,0.927,SpeedGauge,0,0,0
0,7204475,0.0038,0.0041,(-0.646| -0.828| 0.474),(0.502| 0.522| -0.412| 0.553),(0.164| -0.985| -0.050),(-0.572| -1.273| 0.452),(-0.531| -0.493| 0.446| -0.525),(1.712| -0.921| -5.039),(0.076| -0.002| 0.010| -0.997),(0.006| 0.151| 0.989),(1.734| -0.354| -1.315),(-0.016| -0.006| -0.011| 1.000),0.932,0.912,SpeedGauge,0,0,0
0,7204491,0.0041,0.0041,(-0.645| -0.832| 0.474),(0.503| 0.514| -0.421| 0.552),(0.145| -0.989| -0.036),(-0.583| -1.256| 0.459),(-0.532| -0.491| 0.447| -0.525),(1.711| -0.914| -5.001),(0.067| 0.006| 0.011| -0.998),(-0.011| 0.133| 0.991),(1.673| -0.439| -1.460),(-0.014| -0.007| -0.010| 1.000),0.915,0.899,CompressionStatsText,0,0,0
0,7204508,0.0041,0.0041,(-0.643| -0.837| 0.474),(0.506| 0.517| -0.418| 0.549),(0.145| -0.988| -0.047),(-0.579| -1.274| 0.453),(-0.534| -0.489| 0.450| -0.523),(1.714| -0.901| -4.965),(0.066| 0.000| 0.011| -0.998),(0.001| 0.132| 0.991),(1.717| -0.412| -1.307),(-0.010| -0.008| -0.010| 1.000),0.902,0.887,CompressionStatsText,0,0,0
0,7204525,0.0039,0.0042,(-0.642| -0.843| 0.474),(0.515| 0.506| -0.431| 0.542),(0.104| -0.994| -0.042),(-0.602| -1.220| 0.458),(-0.537| -0.485| 0.454| -0.520),(1.713| -0.890| -4.914),(0.046| 0.006| 0.010| -0.999),(-0.011| 0.092| 0.996),(1.679| -0.599| -1.762),(-0.003| -0.009| -0.010| 1.000),0.9,0.893,CompressionStatsText,0,0,0
0,7204541,0.0039,0.0038,(-0.640| -0.848| 0.473),(0.528| 0.489| -0.450| 0.529),(0.043| -0.998| -0.035),(-0.624| -1.228| 0.460),(-0.539| -0.482| 0.457| -0.518),(1.717| -0.877| -4.868),(0.016| 0.013| 0.010| -1.000),(-0.026| 0.032| 0.999),(1.633| -0.775| -1.703),(0.003| -0.010| -0.009| 1.000),0.898,0.899,None,0,0,0
0,7204558,0.0038,0.004,(-0.638| -0.854| 0.473),(-0.544| -0.475| 0.464| -0.513),(-0.018| -0.999| -0.043),(-0.645| -1.215| 0.457),(-0.539| -0.480| 0.458| -0.519),(1.717| -0.863| -4.815),(0.015| -0.013| -0.010| 1.000),(-0.027| -0.029| 0.999),(1.637| -0.949| -1.809),(0.003| -0.012| -0.009| 1.000),0.915,0.899,None,0,0,0
0,7204575,0.0039,0.004,(-0.636| -0.861| 0.473),(-0.548| -0.466| 0.473| -0.509),(-0.044| -0.998| -0.035),(-0.654| -1.257| 0.459),(-0.538| -0.481| 0.458| -0.519),(1.718| -0.847| -4.762),(0.027| -0.019| -0.009| 0.999),(-0.038| -0.054| 0.998),(1.592| -1.026| -1.461),(0.002| -0.012| -0.009| 1.000),0.92,0.907,None,0,0,0
0,7204591,0.0039,0.0042,(-0.635| -0.867| 0.473),(-0.554| -0.465| 0.474| -0.502),(-0.058| -0.997| -0.045),(-0.659| -1.289| 0.453),(-0.540| -0.479| 0.459| -0.518),(1.717| -0.832| -4.710),(0.035| -0.015| -0.009| 0.999),(-0.030| -0.069| 0.997),(1.613| -1.075| -1.191),(0.005| -0.012| -0.009| 1.000),0.922,0.921,None,0,0,0
0,7204608,0.0039,0.0042,(-0.633| -0.873| 0.472),(-0.552| -0.464| 0.475| -0.504),(-0.058| -0.997| -0.041),(-0.659| -1.323| 0.454),(-0.541| -0.476| 0.460| -0.518),(1.718| -0.819| -4.663),(0.034| -0.016| -0.009| 0.999),(-0.034| -0.068| 0.997),(1.592| -1.075| -0.910),(0.007| -0.013| -0.007| 1.000),0.937,0.931,None,0,0,0
0,7204625,0.0039,0.0042,(-0.631| -0.878| 0.472),(-0.552| -0.464| 0.474| -0.504),(-0.056| -0.998| -0.041),(-0.656| -1.321| 0.454),(-0.541| -0.475| 0.459| -0.521),(1.718| -0.806| -4.621),(0.033| -0.016| -0.009| 0.999),(-0.033| -0.066| 0.997),(1.595| -1.052| -0.926),(0.006| -0.015| -0.004| 1.000),0.945,0.934,None,0,0,0
0,7204641,0.0038,0.0042,(-0.630| -0.882| 0.472),(-0.555| -0.465| 0.472| -0.502),(-0.057| -0.997| -0.050),(-0.653| -1.284| 0.452),(-0.539| -0.476| 0.457| -0.524),(1.717| -0.795| -4.587),(0.034| -0.012| -0.007| 0.999),(-0.025| -0.068| 0.997),(1.632| -1.025| -1.230),(0.002| -0.016| -0.004| 1.000),0.949,0.933,None,0,0,0
0,7204658,0.0039,0.0041,(-0.629| -0.885| 0.472),(-0.554| -0.462| 0.474| -0.505),(-0.060| -0.997| -0.041),(-0.655| -1.328| 0.454),(-0.537| -0.479| 0.457| -0.523),(1.718| -0.784| -4.562),(0.035| -0.017| -0.006| 0.999),(-0.034| -0.070| 0.997),(1.591| -1.045| -0.866),(0.000| -0.015| -0.007| 1.000),0.94,0.941,None,0,0,0
0,7204675,0.0039,0.0042,(-0.628| -0.887| 0.472),(-0.555| -0.460| 0.475| -0.504),(-0.064| -0.997| -0.041),(-0.656| -1.330| 0.454),(-0.537| -0.480| 0.457| -0.522),(1.719| -0.777| -4.546),(0.037| -0.017| -0.006| 0.999),(-0.035| -0.074| 0.997),(1.591| -1.052| -0.854),(0.001| -0.014| -0.008| 1.000),0.946,0.948,None,0,0,0
0,7204691,0.0038,0.0042,(-0.627| -0.887| 0.472),(-0.556| -0.464| 0.472| -0.503),(-0.058| -0.997| -0.050),(-0.651| -1.304| 0.451),(-0.538| -0.478| 0.456| -0.523),(1.719| -0.774| -4.540),(0.035| -0.012| -0.006| 0.999),(-0.025| -0.069| 0.997),(1.632| -1.015| -1.065),(0.001| -0.014| -0.006| 1.000),0.955,0.951,None,0,0,0
0,7204708,0.0038,0.0042,(-0.627| -0.887| 0.472),(-0.555| -0.463| 0.473| -0.504),(-0.060| -0.997| -0.045),(-0.653| -1.321| 0.452),(-0.538| -0.478| 0.456| -0.524),(1.721| -0.775| -4.542),(0.035| -0.015| -0.006| 0.999),(-0.030| -0.070| 0.997),(1.611| -1.030| -0.925),(0.000| -0.015| -0.005| 1.000),0.956,0.951,None,0,0,0
0,7204725,0.0038,0.0041,(-0.628| -0.886| 0.472),(-0.556| -0.462| 0.473| -0.504),(-0.061| -0.997| -0.044),(-0.655| -1.332| 0.452),(-0.537| -0.480| 0.456| -0.523),(1.723| -0.777| -4.554),(0.036| -0.015| -0.006| 0.999),(-0.031| -0.071| 0.997),(1.607| -1.044| -0.832),(-0.001| -0.014| -0.007| 1.000),0.952,0.952,None,0,0,0
0,7204741,0.0039,0.0041,(-0.628| -0.883| 0.471),(-0.553| -0.463| 0.473| -0.506),(-0.055| -0.998| -0.041),(-0.652| -1.321| 0.453),(-0.536| -0.482| 0.454| -0.523),(1.726| -0.784| -4.572),(0.033| -0.017| -0.005| 0.999),(-0.034| -0.065| 0.997),(1.602| -1.022| -0.925),(-0.003| -0.012| -0.008| 1.000),0.959,0.954,None,0,0,0
0,7204758,0.0039,0.0041,(-0.630| -0.880| 0.471),(-0.553| -0.463| 0.472| -0.506),(-0.053| -0.998| -0.041),(-0.654| -1.329| 0.452),(-0.536| -0.484| 0.452| -0.523),(1.728| -0.795| -4.599),(0.032| -0.016| -0.006| 0.999),(-0.033| -0.064| 0.997),(1.605| -1.034| -0.857),(-0.005| -0.010| -0.008| 1.000),0.986,0.955,None,0,0,0
0,7204775,0.0038,0.0042,(-0.631| -0.876| 0.471),(-0.553| -0.464| 0.472| -0.506),(-0.054| -0.998| -0.043),(-0.656| -1.331| 0.451),(-0.536| -0.485| 0.451| -0.524),(1.730| -0.808| -4.631),(0.032| -0.016| -0.006| 0.999),(-0.032| -0.064| 0.997),(1.610| -1.052| -0.840),(-0.007| -0.010| -0.007| 1.000),0.963,0.952,None,0,0,0
0,7204791,0.0039,0.0042,(-0.633| -0.872| 0.471),(-0.551| -0.464| 0.472| -0.508),(-0.049| -0.998| -0.038),(-0.657| -1.347| 0.452),(-0.535| -0.484| 0.450| -0.526),(1.731| -0.823| -4.668),(0.030| -0.017| -0.007| 0.999),(-0.035| -0.059| 0.998),(1.592| -1.058| -0.711),(-0.008| -0.011| -0.006| 1.000),0.954,0.946,None,0,0,0
0,7204808,0.0037,0.0042,(-0.635| -0.867| 0.471),(-0.550| -0.467| 0.470| -0.510),(-0.041| -0.998| -0.039),(-0.654| -1.322| 0.453),(-0.534| -0.484| 0.449| -0.528),(1.731| -0.839| -4.708),(0.026| -0.016| -0.007| 1.000),(-0.033| -0.051| 0.998),(1.606| -1.032| -0.918),(-0.010| -0.012| -0.005| 1.000),0.96,0.949,None,0,0,0
0,7204825,0.0039,0.0042,(-0.637| -0.862| 0.471),(-0.550| -0.467| 0.469| -0.510),(-0.039| -0.998| -0.040),(-0.655| -1.324| 0.452),(-0.533| -0.485| 0.448| -0.529),(1.732| -0.854| -4.751),(0.025| -0.016| -0.006| 1.000),(-0.033| -0.050| 0.998),(1.606| -1.045| -0.900),(-0.013| -0.012| -0.005| 1.000),0.965,0.955,None,0,0,0
0,7204841,0.0038,0.0042,(-0.639| -0.857| 0.471),(-0.549| -0.467| 0.468| -0.511),(-0.036| -0.999| -0.039),(-0.656| -1.329| 0.452),(-0.531| -0.486| 0.448| -0.530),(1.731| -0.869| -4.795),(0.023| -0.016| -0.005| 1.000),(-0.033| -0.046| 0.998),(1.602| -1.052| -0.859),(-0.015| -0.012| -0.005| 1.000),0.962,0.952,None,0,0,0
0,7204858,0.0038,0.0042,(-0.641| -0.851| 0.471),(-0.550| -0.468| 0.467| -0.510),(-0.036| -0.998| -0.043),(-0.658| -1.315| 0.451),(0.530| 0.487| -0.447| 0.531),(1.730| -0.884| -4.840),(0.024| -0.014| -0.005| 1.000),(-0.029| -0.047| 0.998),(1.619| -1.068| -0.973),(0.016| 0.013| 0.005| -1.000),0.961,0.953,None,0,0,0
