TimeStamp,RealTime,LeftPupilDiameter,RightPupilDiameter,EyePosition,EyeRotation,EyeDirection,VergencePosition,HeadRotation,MarkerEyePosition,MarkerEyeRotation,MarkerEyeDirection,MarkerVergencePosition,MarkerHeadRotation,LeftEyeOpenness,RightEyeOpenness,GazeTarget,Situation,SituationRecognized,StartCompression
0,7311439,0.0038,0.004,(-0.609| -0.871| 0.594),(-0.603| -0.414| 0.503| -0.460),(-0.225| -0.972| -0.072),(-0.704| -1.282| 0.564),(-0.556| -0.456| 0.466| -0.516),(1.801| -1.086| -5.152),(0.138| -0.004| 0.082| 0.987),(0.015| -0.273| 0.962),(1.852| -2.047| -1.766),(0.047| -0.018| 0.081| 0.995),0.949,0.965,CompressionRing1,0,0,0
0,7311456,0.0038,0.0042,(-0.610| -0.863| 0.595),(-0.605| -0.417| 0.500| -0.458),(-0.223| -0.972| -0.080),(-0.706| -1.285| 0.560),(-0.553| -0.460| 0.462| -0.520),(1.803| -1.089| -5.220),(0.137| 0.000| 0.082| 0.987),(0.023| -0.271| 0.962),(1.886| -2.067| -1.743),(0.040| -0.017| 0.081| 0.996),0.948,0.965,CompressionRing1,0,0,0
0,7311473,0.0038,0.004,(-0.610| -0.856| 0.595),(-0.604| -0.417| 0.500| -0.460),(-0.220| -0.973| -0.076),(-0.702| -1.261| 0.563),(-0.550| -0.463| 0.459| -0.522),(1.806| -1.091| -5.284),(0.136| -0.002| 0.082| 0.987),(0.019| -0.268| 0.963),(1.871| -2.023| -1.935),(0.034| -0.017| 0.081| 0.996),0.945,0.959,CompressionRing1,0,0,0
0,7311489,0.0038,0.004,(-0.611| -0.849| 0.595),(-0.603| -0.417| 0.500| -0.462),(-0.218| -0.973| -0.074),(-0.702| -1.256| 0.564),(-0.548| -0.465| 0.457| -0.524),(1.809| -1.093| -5.343),(0.134| -0.003| 0.082| 0.988),(0.017| -0.265| 0.964),(1.868| -2.019| -1.981),(0.031| -0.016| 0.080| 0.996),0.952,0.965,CompressionRing1,0,0,0
0,7311506,0.0038,0.004,(-0.611| -0.843| 0.595),(-0.603| -0.417| 0.500| -0.461),(-0.218| -0.973| -0.076),(-0.700| -1.241| 0.564),(-0.546| -0.467| 0.456| -0.525),(1.811| -1.094| -5.393),(0.134| -0.002| 0.082| 0.988),(0.018| -0.265| 0.964),(1.873| -2.000| -2.104),(0.027| -0.016| 0.079| 0.996),0.947,0.966,CompressionRing1,0,0,0
0,7311523,0.0038,0.004,(-0.612| -0.838| 0.595),(-0.602| -0.416| 0.501| -0.462),(-0.219| -0.973| -0.070),(-0.709| -1.269| 0.564),(-0.545| -0.468| 0.456| -0.526),(1.814| -1.094| -5.433),(0.135| -0.005| 0.081| 0.988),(0.013| -0.267| 0.964),(1.861| -2.079| -1.875),(0.026| -0.017| 0.079| 0.996),0.948,0.96,CompressionRing1,0,0,0
0,7311539,0.0038,0.0038,(-0.612| -0.834| 0.595),(-0.602| -0.417| 0.501| -0.461),(-0.219| -0.973| -0.072),(-0.698| -1.218| 0.566),(-0.546| -0.467| 0.457| -0.525),(1.816| -1.093| -5.462),(0.135| -0.004| 0.081| 0.988),(0.015| -0.267| 0.964),(1.864| -1.971| -2.296),(0.028| -0.017| 0.078| 0.996),0.948,0.966,CompressionRing1,0,0,0
0,7311556,0.0038,0.004,(-0.612| -0.832| 0.595),(-0.603| -0.419| 0.499| -0.460),(-0.217| -0.973| -0.079),(-0.698| -1.219| 0.563),(-0.547| -0.465| 0.459| -0.523),(1.817| -1.093| -5.479),(0.134| 0.000| 0.081| 0.988),(0.022| -0.265| 0.964),(1.889| -1.970| -2.283),(0.032| -0.017| 0.078| 0.996),0.949,0.962,CompressionRing1,0,0,0
0,7311573,0.0038,0.004,(-0.612| -0.832| 0.595),(-0.604| -0.419| 0.500| -0.458),(-0.220| -0.972| -0.081),(-0.701| -1.227| 0.562),(-0.550| -0.462| 0.463| -0.519),(1.819| -1.092| -5.482),(0.136| 0.001| 0.080| 0.988),(0.023| -0.268| 0.963),(1.897| -1.999| -2.218),(0.038| -0.017| 0.077| 0.996),0.952,0.959,CompressionRing1,0,0,0
0,7311589,0.0038,0.004,(-0.612| -0.833| 0.594),(-0.605| -0.418| 0.501| -0.457),(-0.225| -0.971| -0.081),(-0.703| -1.228| 0.562),(-0.554| -0.458| 0.467| -0.515),(1.820| -1.092| -5.473),(0.138| 0.001| 0.080| 0.987),(0.023| -0.272| 0.962),(1.899| -2.016| -2.210),(0.047| -0.017| 0.077| 0.996),0.969,0.962,CompressionRing1,0,0,0
0,7311606,0.0038,0.004,(-0.612| -0.835| 0.594),(-0.605| -0.418| 0.501| -0.456),(-0.225| -0.971| -0.081),(-0.704| -1.235| 0.561),(-0.557| -0.454| 0.472| -0.510),(1.821| -1.093| -5.452),(0.138| 0.001| 0.080| 0.987),(0.024| -0.272| 0.962),(1.903| -2.027| -2.154),(0.055| -0.017| 0.076| 0.995),0.964,0.961,CompressionRing1,0,0,0
0,7311623,0.0038,0.004,(-0.612| -0.840| 0.594),(-0.606| -0.418| 0.501| -0.455),(-0.227| -0.970| -0.083),(-0.702| -1.228| 0.560),(-0.561| -0.451| 0.477| -0.505),(1.823| -1.095| -5.418),(0.139| 0.002| 0.079| 0.987),(0.026| -0.274| 0.961),(1.909| -2.011| -2.212),(0.064| -0.017| 0.075| 0.995),0.957,0.96,CompressionRing1,0,0,0
0,7311639,0.0038,0.0042,(-0.612| -0.845| 0.593),(-0.607| -0.418| 0.502| -0.453),(-0.230| -0.969| -0.086),(-0.713| -1.269| 0.556),(-0.565| -0.447| 0.482| -0.499),(1.824| -1.098| -5.373),(0.141| 0.003| 0.079| 0.987),(0.029| -0.278| 0.960),(1.929| -2.112| -1.869),(0.073| -0.017| 0.073| 0.994),0.958,0.96,CompressionRing1,0,0,0
0,7311656,0.0038,0.0042,(-0.612| -0.851| 0.593),(-0.606| -0.417| 0.504| -0.453),(-0.234| -0.969| -0.083),(-0.715| -1.277| 0.556),(-0.569| -0.442| 0.487| -0.493),(1.825| -1.102| -5.319),(0.143| 0.002| 0.078| 0.987),(0.026| -0.282| 0.959),(1.919| -2.133| -1.810),(0.083| -0.017| 0.073| 0.994),0.965,0.962,CompressionRing1,0,0,0
0,7311673,0.0038,0.004,(-0.612| -0.859| 0.592),(-0.606| -0.413| 0.508| -0.452),(-0.242| -0.967| -0.076),(-0.713| -1.261| 0.561),(-0.573| -0.437| 0.491| -0.490),(1.826| -1.106| -5.259),(0.147| -0.002| 0.077| 0.986),(0.019| -0.290| 0.957),(1.891| -2.110| -1.943),(0.091| -0.018| 0.074| 0.993),0.965,0.965,CompressionRing1,0,0,0
0,7311689,0.0038,0.0042,(-0.612| -0.866| 0.592),(-0.609| -0.416| 0.506| -0.448),(-0.243| -0.966| -0.086),(-0.714| -1.274| 0.555),(-0.574| -0.435| 0.493| -0.488),(1.825| -1.110| -5.195),(0.147| 0.003| 0.077| 0.986),(0.029| -0.290| 0.957),(1.928| -2.129| -1.832),(0.095| -0.018| 0.074| 0.993),0.956,0.96,CompressionRing1,0,0,0
0,7311706,0.0038,0.0042,(-0.612| -0.874| 0.591),(-0.609| -0.416| 0.505| -0.447),(-0.243| -0.966| -0.089),(-0.714| -1.278| 0.554),(-0.575| -0.435| 0.494| -0.486),(1.824| -1.112| -5.131),(0.148| 0.005| 0.077| 0.986),(0.032| -0.291| 0.956),(1.936| -2.125| -1.801),(0.097| -0.017| 0.073| 0.993),0.959,0.959,CompressionRing1,0,0,0
0,7311723,0.0037,0.0042,(-0.612| -0.881| 0.591),(-0.610| -0.416| 0.505| -0.447),(-0.243| -0.966| -0.090),(-0.711| -1.276| 0.554),(-0.575| -0.436| 0.494| -0.486),(1.823| -1.113| -5.068),(0.148| 0.005| 0.077| 0.986),(0.033| -0.291| 0.956),(1.935| -2.102| -1.812),(0.096| -0.017| 0.072| 0.993),0.958,0.962,CompressionRing1,0,0,0
0,7311739,0.0037,0.0041,(-0.611| -0.888| 0.591),(-0.609| -0.415| 0.507| -0.447),(-0.247| -0.965| -0.087),(-0.714| -1.293| 0.554),(-0.573| -0.436| 0.492| -0.489),(1.822| -1.110| -5.011),(0.149| 0.004| 0.076| 0.986),(0.030| -0.294| 0.955),(1.926| -2.137| -1.674),(0.093| -0.018| 0.074| 0.993),0.959,0.958,CompressionRing1,0,0,0
0,7311756,0.0037,0.0042,(-0.610| -0.894| 0.591),(-0.610| -0.413| 0.508| -0.445),(-0.253| -0.964| -0.087),(-0.716| -1.298| 0.554),(-0.572| -0.437| 0.491| -0.491),(1.820| -1.105| -4.959),(0.152| 0.004| 0.076| 0.985),(0.030| -0.300| 0.953),(1.925| -2.153| -1.629),(0.090| -0.019| 0.074| 0.993),0.97,0.956,CompressionRing1,0,0,0
0,7311773,0.0037,0.0039,(-0.609| -0.899| 0.591),(-0.609| -0.411| 0.511| -0.446),(-0.255| -0.964| -0.079),(-0.715| -1.300| 0.558),(-0.571| -0.439| 0.491| -0.491),(1.818| -1.101| -4.917),(0.154| 0.000| 0.076| 0.985),(0.023| -0.303| 0.953),(1.897| -2.149| -1.618),(0.089| -0.018| 0.073| 0.993),0.963,0.963,CompressionRing1,0,0,0
0,7311789,0.0037,0.004,(-0.609| -0.903| 0.591),(-0.611| -0.414| 0.508| -0.445),(-0.252| -0.964| -0.088),(-0.712| -1.298| 0.554),(-0.571| -0.439| 0.489| -0.493),(1.815| -1.096| -4.885),(0.152| 0.004| 0.076| 0.985),(0.032| -0.299| 0.954),(1.924| -2.118| -1.631),(0.087| -0.018| 0.074| 0.993),0.964,0.973,CompressionRing1,0,0,0
0,7311806,0.0037,0.0039,(-0.608| -0.906| 0.591),(-0.609| -0.411| 0.511| -0.447),(-0.254| -0.964| -0.080),(-0.711| -1.295| 0.558),(-0.570| -0.439| 0.487| -0.495),(1.814| -1.093| -4.866),(0.153| 0.000| 0.076| 0.985),(0.023| -0.302| 0.953),(1.892| -2.107| -1.659),(0.084| -0.019| 0.076| 0.993),0.97,0.972,CompressionRing1,0,0,0
0,7311823,0.0036,0.0038,(-0.608| -0.907| 0.591),(-0.609| -0.412| 0.510| -0.447),(-0.254| -0.964| -0.081),(-0.709| -1.292| 0.559),(-0.567| -0.442| 0.485| -0.498),(1.812| -1.089| -4.858),(0.153| 0.000| 0.076| 0.985),(0.024| -0.301| 0.953),(1.892| -2.091| -1.684),(0.079| -0.019| 0.076| 0.994),0.967,0.979,CompressionRing1,0,0,0
0,7311839,0.0036,0.004,(-0.608| -0.906| 0.591),(-0.611| -0.414| 0.506| -0.446),(-0.249| -0.965| -0.089),(-0.711| -1.306| 0.554),(-0.566| -0.444| 0.483| -0.499),(1.810| -1.088| -4.863),(0.150| 0.004| 0.077| 0.986),(0.032| -0.296| 0.955),(1.921| -2.111| -1.562),(0.076| -0.019| 0.075| 0.994),0.966,0.98,CompressionRing1,0,0,0
0,7311856,0.0036,0.004,(-0.608| -0.904| 0.591),(-0.610| -0.414| 0.506| -0.447),(-0.248| -0.965| -0.088),(-0.709| -1.298| 0.555),(-0.566| -0.445| 0.483| -0.499),(1.810| -1.090| -4.881),(0.150| 0.004| 0.077| 0.986),(0.031| -0.296| 0.955),(1.917| -2.098| -1.627),(0.075| -0.017| 0.075| 0.994),0.966,0.972,CompressionRing1,0,0,0
0,7311873,0.0036,0.004,(-0.609| -0.900| 0.591),(-0.610| -0.414| 0.507| -0.447),(-0.248| -0.965| -0.087),(-0.711| -1.297| 0.556),(-0.565| -0.446| 0.481| -0.500),(1.811| -1.095| -4.912),(0.150| 0.003| 0.077| 0.986),(0.030| -0.295| 0.955),(1.914| -2.107| -1.637),(0.073| -0.017| 0.075| 0.994),0.972,0.972,CompressionRing1,0,0,0
0,7311889,0.0035,0.0038,(-0.610| -0.895| 0.591),(-0.606| -0.412| 0.509| -0.451),(-0.244| -0.967| -0.075),(-0.704| -1.269| 0.562),(-0.563| -0.449| 0.478| -0.504),(1.814| -1.100| -4.955),(0.148| -0.002| 0.077| 0.986),(0.018| -0.292| 0.956),(1.871| -2.042| -1.873),(0.067| -0.017| 0.076| 0.995),0.967,0.979,CompressionRing1,0,0,0
0,7311906,0.0036,0.0038,(-0.611| -0.889| 0.591),(-0.605| -0.415| 0.506| -0.453),(-0.237| -0.968| -0.077),(-0.709| -1.288| 0.560),(-0.558| -0.453| 0.474| -0.508),(1.816| -1.106| -5.008),(0.144| -0.001| 0.077| 0.987),(0.020| -0.285| 0.958),(1.886| -2.086| -1.713),(0.058| -0.017| 0.075| 0.995),0.961,0.969,CompressionRing1,0,0,0
0,7311923,0.0035,0.0039,(-0.612| -0.881| 0.592),(-0.604| -0.417| 0.504| -0.455),(-0.230| -0.970| -0.078),(-0.722| -1.348| 0.554),(-0.553| -0.459| 0.469| -0.513),(1.819| -1.112| -5.070),(0.141| 0.000| 0.077| 0.987),(0.021| -0.278| 0.960),(1.902| -2.226| -1.219),(0.048| -0.017| 0.074| 0.996),0.96,0.962,CompressionRing1,0,0,0
0,7311939,0.0035,0.004,(-0.613| -0.874| 0.592),(-0.605| -0.421| 0.501| -0.454),(-0.224| -0.971| -0.087),(-0.708| -1.289| 0.554),(-0.549| -0.465| 0.466| -0.516),(1.823| -1.116| -5.135),(0.138| 0.004| 0.077| 0.987),(0.030| -0.272| 0.962),(1.929| -2.086| -1.700),(0.040| -0.016| 0.072| 0.996),0.956,0.962,CompressionRing1,0,0,0
0,7311956,0.0035,0.0039,(-0.614| -0.865| 0.591),(-0.602| -0.422| 0.501| -0.457),(-0.218| -0.973| -0.082),(-0.710| -1.296| 0.555),(-0.546| -0.469| 0.463| -0.517),(1.828| -1.121| -5.204),(0.134| 0.002| 0.077| 0.988),(0.025| -0.265| 0.964),(1.919| -2.102| -1.643),(0.034| -0.015| 0.071| 0.997),0.959,0.963,CompressionRing1,0,0,0
0,7311973,0.0035,0.0039,(-0.614| -0.857| 0.591),(-0.600| -0.422| 0.502| -0.458),(-0.215| -0.974| -0.077),(-0.716| -1.318| 0.555),(-0.543| -0.472| 0.461| -0.519),(1.834| -1.125| -5.272),(0.133| -0.001| 0.075| 0.988),(0.019| -0.263| 0.965),(1.909| -2.163| -1.463),(0.029| -0.015| 0.070| 0.997),0.955,0.961,CompressionRing1,0,0,0
0,7311989,0.0035,0.0038,(-0.615| -0.849| 0.591),(-0.599| -0.425| 0.501| -0.458),(-0.211| -0.974| -0.080),(-0.701| -1.245| 0.559),(-0.541| -0.475| 0.458| -0.522),(1.838| -1.128| -5.338),(0.131| 0.001| 0.074| 0.989),(0.022| -0.259| 0.966),(1.913| -2.005| -2.067),(0.024| -0.015| 0.070| 0.997),0.962,0.96,CompressionRing1,0,0,0
0,7312006,0.0035,0.0035,(-0.616| -0.842| 0.591),(-0.596| -0.424| 0.503| -0.461),(-0.209| -0.975| -0.069),(-0.704| -1.252| 0.562),(-0.538| -0.476| 0.455| -0.525),(1.843| -1.130| -5.398),(0.130| -0.004| 0.073| 0.989),(0.011| -0.257| 0.966),(1.882| -2.031| -2.013),(0.019| -0.015| 0.071| 0.997),0.955,0.961,CompressionRing1,0,0,0
0,7312023,0.0035,0.0036,(-0.616| -0.836| 0.591),(-0.596| -0.427| 0.501| -0.460),(-0.205| -0.976| -0.076),(-0.696| -1.217| 0.562),(-0.537| -0.477| 0.453| -0.528),(1.845| -1.132| -5.450),(0.128| 0.000| 0.073| 0.989),(0.018| -0.253| 0.967),(1.903| -1.956| -2.303),(0.015| -0.016| 0.072| 0.997),0.957,0.961,CompressionRing1,0,0,0
0,7312039,0.0035,0.0037,(-0.617| -0.831| 0.591),(-0.595| -0.425| 0.503| -0.461),(-0.207| -0.976| -0.070),(-0.708| -1.263| 0.560),(-0.536| -0.477| 0.452| -0.530),(1.847| -1.133| -5.493),(0.129| -0.003| 0.072| 0.989),(0.012| -0.255| 0.967),(1.891| -2.074| -1.923),(0.013| -0.016| 0.073| 0.997),0.95,0.966,CompressionRing1,0,0,0
0,7312056,0.0035,0.0037,(-0.617| -0.827| 0.591),(-0.596| -0.425| 0.502| -0.461),(-0.206| -0.976| -0.071),(-0.711| -1.273| 0.559),(-0.537| -0.476| 0.452| -0.530),(1.848| -1.134| -5.525),(0.128| -0.003| 0.073| 0.989),(0.013| -0.254| 0.967),(1.898| -2.103| -1.841),(0.014| -0.017| 0.074| 0.997),0.956,0.969,CompressionRing1,0,0,0
0,7312073,0.0036,0.0039,(-0.617| -0.824| 0.592),(-0.598| -0.428| 0.499| -0.459),(-0.203| -0.976| -0.081),(-0.712| -1.279| 0.554),(-0.538| -0.474| 0.454| -0.529),(1.848| -1.134| -5.544),(0.127| 0.002| 0.073| 0.989),(0.023| -0.251| 0.968),(1.935| -2.107| -1.787),(0.017| -0.018| 0.074| 0.997),0.961,0.967,CompressionRing1,0,0,0
0,7312089,0.0036,0.0037,(-0.617| -0.824| 0.592),(-0.599| -0.425| 0.501| -0.459),(-0.209| -0.975| -0.078),(-0.708| -1.246| 0.558),(-0.540| -0.472| 0.456| -0.527),(1.848| -1.134| -5.549),(0.130| 0.001| 0.074| 0.989),(0.021| -0.257| 0.966),(1.922| -2.063| -2.058),(0.022| -0.018| 0.074| 0.997),0.958,0.963,CompressionRing1,0,0,0
0,7312106,0.0035,0.0039,(-0.617| -0.825| 0.592),(-0.599| -0.426| 0.500| -0.459),(-0.208| -0.975| -0.080),(-0.716| -1.287| 0.554),(-0.543| -0.468| 0.460| -0.524),(1.847| -1.133| -5.541),(0.130| 0.002| 0.075| 0.989),(0.023| -0.256| 0.966),(1.936| -2.144| -1.724),(0.028| -0.019| 0.074| 0.997),0.963,0.966,CompressionRing1,0,0,0
0,7312123,0.0035,0.0039,(-0.617| -0.828| 0.591),(-0.596| -0.424| 0.501| -0.462),(-0.206| -0.976| -0.071),(-0.721| -1.320| 0.556),(-0.547| -0.463| 0.465| -0.519),(1.847| -1.135| -5.518),(0.128| -0.003| 0.075| 0.989),(0.013| -0.254| 0.967),(1.903| -2.203| -1.456),(0.038| -0.019| 0.074| 0.996),0.952,0.96,CompressionRing1,0,0,0
0,7312139,0.0037,0.0037,(-0.617| -0.832| 0.591),(-0.588| -0.424| 0.501| -0.472),(-0.189| -0.981| -0.052),(-0.697| -1.243| 0.569),(-0.552| -0.458| 0.472| -0.513),(1.848| -1.137| -5.482),(0.119| -0.012| 0.075| 0.990),(-0.006| -0.238| 0.971),(1.826| -1.969| -2.085),(0.049| -0.020| 0.073| 0.996),0.944,0.954,None,0,0,0
0,7312156,0.0036,0.0038,(-0.617| -0.838| 0.591),(-0.586| -0.426| 0.500| -0.474),(-0.181| -0.982| -0.050),(-0.691| -1.236| 0.570),(-0.557| -0.453| 0.480| -0.504),(1.850| -1.142| -5.433),(0.115| -0.013| 0.075| 0.990),(-0.008| -0.230| 0.973),(1.822| -1.919| -2.144),(0.063| -0.019| 0.070| 0.995),0.943,0.952,None,0,0,0
0,7312173,0.0036,0.0038,(-0.618| -0.845| 0.590),(-0.586| -0.426| 0.500| -0.474),(-0.182| -0.982| -0.049),(-0.690| -1.233| 0.570),(-0.562| -0.447| 0.487| -0.496),(1.852| -1.150| -5.372),(0.116| -0.013| 0.074| 0.990),(-0.009| -0.231| 0.973),(1.823| -1.911| -2.166),(0.076| -0.019| 0.068| 0.995),0.95,0.954,None,0,0,0
0,7312189,0.0036,0.0038,(-0.619| -0.853| 0.589),(-0.584| -0.425| 0.503| -0.474),(-0.185| -0.982| -0.044),(-0.697| -1.266| 0.571),(-0.567| -0.443| 0.493| -0.490),(1.856| -1.160| -5.303),(0.117| -0.016| 0.073| 0.990),(-0.015| -0.234| 0.972),(1.804| -1.979| -1.901),(0.086| -0.018| 0.067| 0.994),0.952,0.956,None,0,0,0
0,7312206,0.0036,0.0038,(-0.620| -0.862| 0.588),(-0.583| -0.423| 0.506| -0.474),(-0.189| -0.981| -0.038),(-0.694| -1.248| 0.573),(-0.569| -0.441| 0.495| -0.486),(1.858| -1.169| -5.230),(0.119| -0.019| 0.071| 0.990),(-0.021| -0.238| 0.971),(1.791| -1.948| -2.048),(0.092| -0.017| 0.066| 0.993),0.954,0.954,None,0,0,0
0,7312223,0.0036,0.0038,(-0.620| -0.871| 0.587),(-0.585| -0.425| 0.506| -0.471),(-0.191| -0.981| -0.044),(-0.697| -1.265| 0.569),(-0.571| -0.439| 0.495| -0.486),(1.861| -1.178| -5.155),(0.120| -0.015| 0.070| 0.990),(-0.014| -0.240| 0.971),(1.815| -1.979| -1.909),(0.094| -0.017| 0.068| 0.993),1,0.958,None,0,0,0
0,7312239,0.0036,0.0036,(-0.621| -0.880| 0.586),(-0.583| -0.423| 0.508| -0.472),(-0.193| -0.980| -0.038),(-0.695| -1.256| 0.572),(-0.572| -0.438| 0.495| -0.486),(1.863| -1.185| -5.084),(0.121| -0.019| 0.069| 0.990),(-0.020| -0.242| 0.970),(1.799| -1.960| -1.978),(0.094| -0.017| 0.069| 0.993),0.963,0.952,None,0,0,0
0,7312256,0.0036,0.0036,(-0.621| -0.888| 0.586),(-0.584| -0.422| 0.509| -0.470),(-0.198| -0.979| -0.039),(-0.696| -1.260| 0.571),(-0.572| -0.438| 0.495| -0.486),(1.864| -1.190| -5.019),(0.123| -0.018| 0.069| 0.990),(-0.019| -0.246| 0.969),(1.805| -1.969| -1.949),(0.095| -0.017| 0.069| 0.993),0.96,0.949,None,0,0,0
0,7312273,0.0036,0.0037,(-0.621| -0.894| 0.585),(-0.584| -0.423| 0.508| -0.470),(-0.195| -0.980| -0.041),(-0.699| -1.286| 0.569),(-0.571| -0.437| 0.494| -0.488),(1.865| -1.194| -4.964),(0.122| -0.017| 0.069| 0.990),(-0.017| -0.244| 0.970),(1.809| -2.007| -1.728),(0.093| -0.019| 0.070| 0.993),0.966,0.954,None,0,0,0
0,7312289,0.0036,0.0037,(-0.621| -0.899| 0.585),(-0.585| -0.424| 0.507| -0.470),(-0.194| -0.980| -0.044),(-0.696| -1.280| 0.568),(-0.570| -0.438| 0.493| -0.491),(1.864| -1.194| -4.920),(0.121| -0.016| 0.069| 0.990),(-0.014| -0.243| 0.970),(1.818| -1.979| -1.778),(0.090| -0.020| 0.072| 0.993),0.958,0.957,None,0,0,0
0,7312306,0.0036,0.0037,(-0.620| -0.903| 0.585),(-0.584| -0.423| 0.508| -0.472),(-0.194| -0.980| -0.039),(-0.698| -1.296| 0.569),(-0.567| -0.440| 0.492| -0.493),(1.866| -1.194| -4.890),(0.121| -0.018| 0.070| 0.990),(-0.020| -0.243| 0.970),(1.800| -2.005| -1.649),(0.086| -0.021| 0.071| 0.994),0.967,0.956,None,0,0,0
0,7312323,0.0036,0.0036,(-0.620| -0.905| 0.584),(-0.584| -0.421| 0.509| -0.472),(-0.197| -0.980| -0.035),(-0.701| -1.307| 0.570),(-0.564| -0.445| 0.490| -0.494),(1.867| -1.191| -4.874),(0.123| -0.020| 0.070| 0.990),(-0.023| -0.246| 0.969),(1.788| -2.033| -1.555),(0.081| -0.020| 0.068| 0.994),0.968,0.965,None,0,0,0
0,7312339,0.0035,0.0036,(-0.620| -0.905| 0.584),(-0.584| -0.422| 0.508| -0.472),(-0.195| -0.980| -0.040),(-0.699| -1.303| 0.568),(-0.562| -0.448| 0.489| -0.494),(1.869| -1.192| -4.874),(0.122| -0.018| 0.071| 0.990),(-0.018| -0.243| 0.970),(1.808| -2.016| -1.593),(0.077| -0.018| 0.065| 0.995),0.971,0.969,None,0,0,0
0,7312356,0.0035,0.0036,(-0.620| -0.903| 0.584),(-0.583| -0.423| 0.508| -0.472),(-0.194| -0.980| -0.038),(-0.698| -1.294| 0.569),(-0.560| -0.450| 0.486| -0.497),(1.872| -1.193| -4.890),(0.121| -0.019| 0.069| 0.990),(-0.020| -0.243| 0.970),(1.805| -2.000| -1.663),(0.072| -0.019| 0.067| 0.995),0.97,0.977,None,0,0,0
0,7312373,0.0035,0.0036,(-0.621| -0.899| 0.584),(-0.581| -0.425| 0.508| -0.473),(-0.188| -0.981| -0.036),(-0.695| -1.287| 0.570),(-0.557| -0.452| 0.482| -0.503),(1.875| -1.196| -4.921),(0.118| -0.019| 0.068| 0.990),(-0.022| -0.237| 0.971),(1.801| -1.977| -1.719),(0.065| -0.020| 0.069| 0.995),0.975,0.977,None,0,0,0
0,7312389,0.0035,0.0036,(-0.622| -0.894| 0.584),(-0.579| -0.426| 0.507| -0.475),(-0.183| -0.983| -0.034),(-0.699| -1.310| 0.569),(-0.553| -0.456| 0.477| -0.508),(1.878| -1.199| -4.966),(0.115| -0.020| 0.068| 0.991),(-0.025| -0.231| 0.973),(1.791| -2.016| -1.533),(0.056| -0.020| 0.070| 0.996),0.967,0.969,None,0,0,0
0,7312406,0.0035,0.0036,(-0.622| -0.887| 0.584),(-0.578| -0.426| 0.506| -0.477),(-0.179| -0.983| -0.032),(-0.699| -1.305| 0.570),(-0.549| -0.461| 0.473| -0.512),(1.881| -1.204| -5.021),(0.114| -0.021| 0.069| 0.991),(-0.027| -0.228| 0.973),(1.787| -2.011| -1.576),(0.047| -0.020| 0.069| 0.996),0.964,0.958,None,0,0,0
0,7312423,0.0035,0.0036,(-0.623| -0.880| 0.584),(-0.578| -0.428| 0.504| -0.478),(-0.173| -0.984| -0.035),(-0.695| -1.283| 0.570),(-0.546| -0.466| 0.469| -0.515),(1.885| -1.210| -5.085),(0.111| -0.020| 0.069| 0.991),(-0.024| -0.222| 0.975),(1.804| -1.968| -1.759),(0.040| -0.019| 0.068| 0.997),0.97,0.96,None,0,0,0
0,7312439,0.0035,0.0036,(-0.625| -0.871| 0.584),(-0.577| -0.429| 0.503| -0.479),(-0.169| -0.985| -0.035),(-0.692| -1.264| 0.570),(-0.543| -0.470| 0.466| -0.517),(1.890| -1.216| -5.153),(0.108| -0.020| 0.069| 0.991),(-0.024| -0.218| 0.976),(1.810| -1.940| -1.911),(0.034| -0.017| 0.066| 0.997),0.963,0.967,None,0,0,0
0,7312456,0.0034,0.0036,(-0.626| -0.863| 0.584),(-0.576| -0.430| 0.503| -0.481),(-0.166| -0.986| -0.033),(-0.693| -1.261| 0.570),(-0.541| -0.473| 0.464| -0.518),(1.895| -1.225| -5.224),(0.107| -0.021| 0.069| 0.992),(-0.026| -0.215| 0.976),(1.807| -1.947| -1.939),(0.030| -0.016| 0.065| 0.997),0.963,0.965,None,0,0,0
0,7312473,0.0034,0.0036,(-0.628| -0.855| 0.584),(-0.575| -0.431| 0.503| -0.481),(-0.164| -0.986| -0.031),(-0.696| -1.266| 0.571),(-0.539| -0.475| 0.462| -0.520),(1.900| -1.234| -5.294),(0.106| -0.021| 0.068| 0.992),(-0.028| -0.213| 0.977),(1.804| -1.973| -1.901),(0.026| -0.016| 0.065| 0.997),0.969,0.963,None,0,0,0
0,7312489,0.0035,0.0035,(-0.629| -0.847| 0.583),(-0.574| -0.433| 0.501| -0.482),(-0.158| -0.987| -0.034),(-0.694| -1.250| 0.570),(-0.537| -0.476| 0.460| -0.522),(1.905| -1.245| -5.362),(0.103| -0.020| 0.067| 0.992),(-0.025| -0.207| 0.978),(1.820| -1.949| -2.031),(0.023| -0.017| 0.066| 0.997),0.964,0.961,None,0,0,0
0,7312506,0.0034,0.0037,(-0.631| -0.839| 0.584),(-0.573| -0.434| 0.501| -0.482),(-0.155| -0.987| -0.034),(-0.700| -1.280| 0.568),(-0.535| -0.478| 0.458| -0.525),(1.909| -1.254| -5.424),(0.102| -0.019| 0.067| 0.992),(-0.025| -0.204| 0.979),(1.817| -2.013| -1.783),(0.018| -0.017| 0.066| 0.997),0.957,0.96,None,0,0,0
