TimeStamp,RealTime,LeftPupilDiameter,RightPupilDiameter,EyePosition,EyeRotation,EyeDirection,VergencePosition,HeadRotation,MarkerEyePosition,MarkerEyeRotation,MarkerEyeDirection,MarkerVergencePosition,MarkerHeadRotation,LeftEyeOpenness,RightEyeOpenness,GazeTarget,Situation,SituationRecognized,StartCompression
0,7022161,0.0041,0.0043,(-0.843| -0.773| 0.421),(0.379| 0.496| -0.333| 0.707),(0.448| -0.866| 0.221),(-0.520| -1.398| 0.580),(0.336| 0.575| -0.253| 0.702),(1.488| -2.729| -6.063),(0.249| 0.093| -0.106| -0.958),(-0.231| 0.458| 0.859),(0.102| 0.019| -0.908),(0.347| 0.030| -0.081| -0.934),0.994,0.994,None,0,0,0
0,7022178,0.0044,0.0041,(-0.843| -0.774| 0.421),(0.379| 0.492| -0.333| 0.709),(0.445| -0.866| 0.228),(-0.519| -1.404| 0.587),(0.337| 0.575| -0.251| 0.702),(1.487| -2.729| -6.056),(0.249| 0.096| -0.108| -0.958),(-0.237| 0.455| 0.858),(0.050| 0.029| -0.859),(0.347| 0.028| -0.082| -0.934),0.987,0.993,None,0,0,0
0,7022195,0.0042,0.0042,(-0.843| -0.775| 0.421),(0.379| 0.493| -0.332| 0.709),(0.448| -0.865| 0.226),(-0.530| -1.379| 0.579),(0.339| 0.575| -0.251| 0.701),(1.485| -2.729| -6.048),(0.250| 0.095| -0.109| -0.957),(-0.236| 0.458| 0.857),(0.115| -0.063| -1.061),(0.346| 0.027| -0.083| -0.934),0.988,0.994,None,0,0,0
0,7022211,0.0044,0.0043,(-0.842| -0.776| 0.422),(0.380| 0.492| -0.332| 0.709),(0.446| -0.866| 0.226),(-0.484| -1.472| 0.604),(0.341| 0.575| -0.252| 0.700),(1.484| -2.727| -6.039),(0.249| 0.095| -0.110| -0.958),(-0.236| 0.456| 0.858),(-0.099| 0.329| -0.290),(0.343| 0.026| -0.083| -0.935),0.986,0.992,None,0,0,0
0,7022228,0.0044,0.0043,(-0.842| -0.777| 0.422),(0.382| 0.493| -0.331| 0.708),(0.446| -0.867| 0.223),(-0.489| -1.464| 0.598),(0.344| 0.573| -0.254| 0.699),(1.483| -2.724| -6.030),(0.249| 0.093| -0.110| -0.958),(-0.233| 0.456| 0.859),(-0.055| 0.285| -0.356),(0.339| 0.026| -0.085| -0.936),0.99,0.999,None,0,0,0
0,7022245,0.0044,0.0042,(-0.842| -0.779| 0.422),(0.380| 0.491| -0.330| 0.711),(0.447| -0.865| 0.229),(-0.523| -1.395| 0.585),(0.348| 0.570| -0.257| 0.699),(1.481| -2.721| -6.019),(0.250| 0.095| -0.112| -0.957),(-0.238| 0.457| 0.857),(0.065| -0.005| -0.927),(0.335| 0.027| -0.086| -0.938),0.988,0.995,None,0,0,0
0,7022261,0.0045,0.0042,(-0.841| -0.780| 0.422),(0.380| 0.489| -0.331| 0.712),(0.445| -0.865| 0.233),(-0.513| -1.419| 0.594),(0.349| 0.569| -0.260| 0.698),(1.481| -2.718| -6.009),(0.249| 0.097| -0.113| -0.957),(-0.243| 0.455| 0.857),(-0.013| 0.085| -0.734),(0.331| 0.029| -0.085| -0.939),0.989,0.995,None,0,0,0
0,7022278,0.0045,0.0042,(-0.841| -0.781| 0.422),(0.387| 0.482| -0.339| 0.710),(0.421| -0.876| 0.236),(-0.592| -1.299| 0.562),(0.349| 0.569| -0.264| 0.697),(1.479| -2.713| -5.998),(0.237| 0.100| -0.116| -0.959),(-0.247| 0.432| 0.867),(0.259| -0.585| -1.722),(0.329| 0.030| -0.083| -0.940),0.99,0.997,None,0,0,0
0,7022295,0.0045,0.0043,(-0.841| -0.782| 0.422),(0.385| 0.485| -0.336| 0.710),(0.428| -0.873| 0.233),(-0.583| -1.307| 0.562),(0.348| 0.569| -0.266| 0.696),(1.479| -2.711| -5.991),(0.241| 0.098| -0.114| -0.959),(-0.244| 0.439| 0.865),(0.257| -0.512| -1.656),(0.328| 0.031| -0.081| -0.941),0.988,0.994,None,0,0,0
0,7022311,0.0045,0.0043,(-0.840| -0.783| 0.422),(0.386| 0.484| -0.338| 0.709),(0.426| -0.874| 0.233),(-0.571| -1.336| 0.569),(0.348| 0.569| -0.267| 0.696),(1.480| -2.707| -5.987),(0.239| 0.099| -0.113| -0.959),(-0.244| 0.436| 0.866),(0.194| -0.408| -1.420),(0.327| 0.032| -0.080| -0.941),0.989,0.995,None,0,0,0
0,7022328,0.0045,0.0043,(-0.840| -0.782| 0.422),(0.381| 0.492| -0.333| 0.709),(0.443| -0.868| 0.226),(-0.502| -1.445| 0.594),(0.347| 0.569| -0.267| 0.696),(1.483| -2.706| -5.991),(0.247| 0.095| -0.110| -0.958),(-0.236| 0.453| 0.860),(-0.017| 0.177| -0.515),(0.328| 0.032| -0.080| -0.941),0.992,0.998,None,0,0,0
0,7022345,0.0045,0.0043,(-0.840| -0.782| 0.421),(0.380| 0.492| -0.334| 0.709),(0.443| -0.867| 0.228),(-0.486| -1.474| 0.603),(0.346| 0.570| -0.266| 0.696),(1.486| -2.703| -5.993),(0.247| 0.096| -0.109| -0.958),(-0.238| 0.453| 0.859),(-0.095| 0.309| -0.280),(0.329| 0.031| -0.079| -0.940),0.992,1,None,0,0,0
0,7022361,0.0045,0.0041,(-0.839| -0.781| 0.421),(0.381| 0.489| -0.337| 0.709),(0.437| -0.869| 0.232),(-0.530| -1.395| 0.585),(0.345| 0.571| -0.266| 0.696),(1.488| -2.700| -5.998),(0.245| 0.098| -0.109| -0.958),(-0.242| 0.448| 0.861),(0.063| -0.066| -0.931),(0.330| 0.031| -0.079| -0.940),0.992,0.999,None,0,0,0
0,7022378,0.0045,0.0042,(-0.839| -0.781| 0.421),(0.387| 0.482| -0.345| 0.706),(0.414| -0.880| 0.235),(-0.601| -1.286| 0.556),(0.345| 0.571| -0.265| 0.697),(1.489| -2.696| -6.000),(0.232| 0.101| -0.110| -0.961),(-0.246| 0.424| 0.872),(0.310| -0.667| -1.827),(0.331| 0.032| -0.079| -0.940),0.992,0.995,None,0,0,0
0,7022395,0.0045,0.0042,(-0.838| -0.780| 0.421),(0.387| 0.480| -0.347| 0.706),(0.409| -0.881| 0.239),(-0.604| -1.286| 0.558),(0.344| 0.570| -0.265| 0.697),(1.493| -2.694| -6.008),(0.230| 0.104| -0.111| -0.961),(-0.251| 0.419| 0.873),(0.292| -0.688| -1.833),(0.332| 0.032| -0.080| -0.939),0.999,1,None,0,0,0
0,7022411,0.0045,0.0043,(-0.838| -0.779| 0.420),(0.387| 0.482| -0.346| 0.706),(0.412| -0.880| 0.236),(-0.576| -1.340| 0.571),(0.344| 0.570| -0.265| 0.697),(1.495| -2.692| -6.014),(0.231| 0.102| -0.110| -0.961),(-0.247| 0.422| 0.872),(0.182| -0.448| -1.382),(0.332| 0.032| -0.079| -0.940),0.996,0.996,None,0,0,0
0,7022428,0.0045,0.0043,(-0.838| -0.778| 0.420),(0.383| 0.489| -0.340| 0.706),(0.430| -0.874| 0.229),(-0.507| -1.451| 0.596),(0.344| 0.570| -0.266| 0.697),(1.499| -2.691| -6.024),(0.240| 0.098| -0.108| -0.960),(-0.239| 0.440| 0.866),(-0.036| 0.129| -0.470),(0.331| 0.033| -0.079| -0.940),0.991,0.993,None,0,0,0
0,7022445,0.0043,0.0043,(-0.838| -0.777| 0.420),(0.383| 0.489| -0.340| 0.706),(0.430| -0.874| 0.228),(-0.526| -1.412| 0.585),(0.344| 0.570| -0.266| 0.697),(1.501| -2.691| -6.029),(0.240| 0.097| -0.107| -0.960),(-0.238| 0.440| 0.866),(0.058| -0.025| -0.785),(0.331| 0.033| -0.079| -0.940),0.998,0.991,None,0,0,0
0,7022461,0.0045,0.0043,(-0.838| -0.777| 0.420),(0.384| 0.488| -0.341| 0.705),(0.426| -0.875| 0.228),(-0.516| -1.437| 0.591),(0.344| 0.569| -0.265| 0.698),(1.503| -2.690| -6.033),(0.238| 0.098| -0.107| -0.960),(-0.239| 0.437| 0.867),(0.002| 0.053| -0.581),(0.332| 0.034| -0.080| -0.939),0.992,0.993,None,0,0,0
0,7022478,0.0045,0.0042,(-0.838| -0.777| 0.419),(0.384| 0.486| -0.342| 0.706),(0.424| -0.875| 0.233),(-0.526| -1.420| 0.590),(0.343| 0.569| -0.264| 0.699),(1.505| -2.691| -6.036),(0.238| 0.100| -0.108| -0.960),(-0.244| 0.434| 0.867),(0.012| -0.030| -0.724),(0.333| 0.034| -0.081| -0.939),0.997,0.993,None,0,0,0
0,7022495,0.0043,0.0042,(-0.838| -0.776| 0.419),(0.384| 0.488| -0.342| 0.706),(0.426| -0.875| 0.229),(-0.549| -1.370| 0.575),(0.343| 0.569| -0.264| 0.699),(1.506| -2.692| -6.038),(0.238| 0.098| -0.108| -0.960),(-0.240| 0.436| 0.867),(0.148| -0.227| -1.133),(0.333| 0.034| -0.081| -0.939),0.994,0.993,None,0,0,0
0,7022511,0.0042,0.0045,(-0.838| -0.776| 0.419),(0.385| 0.489| -0.340| 0.705),(0.428| -0.875| 0.225),(-0.522| -1.422| 0.585),(0.343| 0.569| -0.264| 0.699),(1.508| -2.694| -6.039),(0.239| 0.096| -0.107| -0.960),(-0.236| 0.438| 0.867),(0.056| 0.003| -0.703),(0.333| 0.034| -0.080| -0.939),0.998,0.997,None,0,0,0
0,7022528,0.0043,0.0042,(-0.839| -0.776| 0.419),(0.384| 0.486| -0.341| 0.707),(0.426| -0.874| 0.232),(-0.545| -1.379| 0.579),(0.344| 0.569| -0.264| 0.699),(1.510| -2.695| -6.039),(0.238| 0.100| -0.109| -0.960),(-0.243| 0.436| 0.866),(0.114| -0.192| -1.065),(0.332| 0.034| -0.081| -0.939),0.994,0.999,None,0,0,0
0,7022545,0.0045,0.0044,(-0.839| -0.776| 0.418),(0.383| 0.486| -0.341| 0.707),(0.426| -0.874| 0.234),(-0.511| -1.449| 0.599),(0.345| 0.568| -0.264| 0.699),(1.512| -2.697| -6.038),(0.239| 0.100| -0.109| -0.960),(-0.245| 0.437| 0.866),(-0.059| 0.105| -0.482),(0.332| 0.034| -0.082| -0.939),0.995,0.999,None,0,0,0
0,7022561,0.0046,0.0044,(-0.839| -0.776| 0.418),(0.384| 0.485| -0.342| 0.707),(0.424| -0.875| 0.233),(-0.515| -1.445| 0.596),(0.344| 0.568| -0.264| 0.699),(1.515| -2.700| -6.037),(0.237| 0.100| -0.109| -0.960),(-0.244| 0.434| 0.867),(-0.042| 0.063| -0.515),(0.332| 0.034| -0.082| -0.939),0.994,0.994,None,0,0,0
0,7022578,0.0046,0.0042,(-0.839| -0.777| 0.418),(0.383| 0.484| -0.341| 0.709),(0.425| -0.874| 0.237),(-0.537| -1.400| 0.587),(0.344| 0.570| -0.264| 0.698),(1.518| -2.703| -6.035),(0.238| 0.102| -0.110| -0.959),(-0.248| 0.435| 0.866),(0.043| -0.117| -0.889),(0.333| 0.033| -0.081| -0.939),0.994,0.991,None,0,0,0
0,7022595,0.0042,0.0045,(-0.840| -0.777| 0.417),(0.382| 0.486| -0.339| 0.709),(0.430| -0.872| 0.234),(-0.530| -1.406| 0.586),(0.343| 0.571| -0.264| 0.697),(1.522| -2.706| -6.033),(0.241| 0.100| -0.110| -0.959),(-0.245| 0.440| 0.864),(0.048| -0.059| -0.835),(0.333| 0.032| -0.079| -0.939),0.992,0.99,None,0,0,0
0,7022611,0.0045,0.0044,(-0.840| -0.778| 0.417),(0.387| 0.480| -0.346| 0.708),(0.411| -0.879| 0.241),(-0.576| -1.343| 0.572),(0.342| 0.572| -0.265| 0.697),(1.525| -2.707| -6.027),(0.232| 0.105| -0.112| -0.961),(-0.253| 0.422| 0.871),(0.172| -0.449| -1.363),(0.333| 0.032| -0.077| -0.939),0.992,0.988,None,0,0,0
0,7022628,0.0045,0.0042,(-0.840| -0.778| 0.416),(0.389| 0.475| -0.351| 0.707),(0.399| -0.883| 0.246),(-0.596| -1.318| 0.567),(0.343| 0.572| -0.264| 0.697),(1.531| -2.710| -6.024),(0.226| 0.108| -0.112| -0.962),(-0.258| 0.410| 0.875),(0.214| -0.621| -1.563),(0.334| 0.031| -0.078| -0.939),0.987,0.986,None,0,0,0
0,7022645,0.0043,0.0046,(-0.841| -0.778| 0.415),(0.384| 0.484| -0.344| 0.708),(0.420| -0.876| 0.238),(-0.576| -1.330| 0.565),(0.343| 0.572| -0.263| 0.697),(1.535| -2.715| -6.023),(0.236| 0.103| -0.109| -0.960),(-0.249| 0.431| 0.867),(0.227| -0.450| -1.463),(0.334| 0.031| -0.079| -0.939),0.99,0.988,None,0,0,0
0,7022661,0.0045,0.0046,(-0.841| -0.778| 0.415),(0.380| 0.487| -0.340| 0.709),(0.432| -0.870| 0.236),(-0.486| -1.493| 0.609),(0.343| 0.573| -0.262| 0.697),(1.543| -2.719| -6.025),(0.242| 0.101| -0.108| -0.959),(-0.247| 0.442| 0.862),(-0.147| 0.310| -0.119),(0.335| 0.030| -0.079| -0.938),0.988,0.989,None,0,0,0
0,7022678,0.0046,0.0044,(-0.842| -0.778| 0.414),(0.386| 0.478| -0.349| 0.707),(0.407| -0.880| 0.244),(-0.594| -1.314| 0.563),(0.342| 0.575| -0.262| 0.696),(1.547| -2.721| -6.020),(0.230| 0.107| -0.111| -0.961),(-0.256| 0.418| 0.872),(0.248| -0.602| -1.596),(0.336| 0.028| -0.077| -0.938),0.986,0.985,None,0,0,0
0,7022695,0.0045,0.0044,(-0.842| -0.778| 0.413),(0.387| 0.479| -0.348| 0.707),(0.408| -0.880| 0.242),(-0.603| -1.292| 0.555),(0.342| 0.577| -0.261| 0.694),(1.552| -2.724| -6.018),(0.230| 0.105| -0.111| -0.961),(-0.253| 0.419| 0.872),(0.319| -0.685| -1.776),(0.336| 0.026| -0.076| -0.938),0.985,0.982,None,0,0,0
0,7022711,0.0045,0.0046,(-0.842| -0.779| 0.413),(0.384| 0.480| -0.347| 0.708),(0.414| -0.877| 0.244),(-0.552| -1.392| 0.583),(0.344| 0.578| -0.261| 0.693),(1.558| -2.727| -6.017),(0.234| 0.106| -0.110| -0.960),(-0.255| 0.425| 0.868),(0.070| -0.250| -0.957),(0.335| 0.024| -0.075| -0.939),0.993,0.986,None,0,0,0
0,7022728,0.0042,0.0044,(-0.843| -0.779| 0.412),(0.385| 0.480| -0.348| 0.707),(0.410| -0.879| 0.243),(-0.616| -1.265| 0.546),(0.345| 0.579| -0.261| 0.691),(1.563| -2.730| -6.015),(0.231| 0.106| -0.110| -0.961),(-0.255| 0.421| 0.871),(0.390| -0.791| -2.003),(0.334| 0.023| -0.074| -0.939),0.984,0.991,None,0,0,0
0,7022745,0.0045,0.0044,(-0.843| -0.779| 0.411),(0.381| 0.489| -0.341| 0.707),(0.431| -0.872| 0.232),(-0.494| -1.485| 0.599),(0.346| 0.580| -0.261| 0.690),(1.571| -2.734| -6.016),(0.241| 0.100| -0.107| -0.959),(-0.243| 0.441| 0.864),(-0.068| 0.243| -0.184),(0.333| 0.021| -0.073| -0.940),0.98,0.98,None,0,0,0
0,7022761,0.0042,0.0046,(-0.843| -0.779| 0.411),(0.406| 0.514| -0.338| 0.676),(0.422| -0.896| 0.142),(-0.486| -1.537| 0.531),(0.347| 0.581| -0.262| 0.688),(1.576| -2.737| -6.013),(0.227| 0.058| -0.092| -0.968),(-0.154| 0.428| 0.890),(0.490| 0.285| 0.270),(0.333| 0.020| -0.072| -0.940),0.962,0.961,None,0,0,0
0,7022778,0.0043,0.0045,(-0.843| -0.779| 0.410),(0.434| 0.545| -0.331| 0.636),(0.406| -0.913| 0.028),(-0.551| -1.437| 0.431),(0.346| 0.582| -0.263| 0.687),(1.578| -2.738| -6.011),(0.210| 0.005| -0.074| -0.975),(-0.041| 0.408| 0.912),(1.330| -0.288| -0.538),(0.332| 0.019| -0.071| -0.940),0.923,0.914,None,0,0,0
0,7022795,0.0043,0.0045,(-0.843| -0.780| 0.410),(0.446| 0.564| -0.325| 0.614),(0.402| -0.915| -0.034),(-0.592| -1.351| 0.389),(0.347| 0.583| -0.264| 0.686),(1.581| -2.739| -6.006),(0.204| -0.024| -0.064| -0.977),(0.020| 0.402| 0.915),(1.686| -0.647| -1.246),(0.331| 0.018| -0.069| -0.941),0.891,0.866,None,0,0,0
0,7022811,0.0044,0.0045,(-0.843| -0.781| 0.410),(0.452| 0.568| -0.326| 0.605),(0.393| -0.918| -0.056),(-0.608| -1.329| 0.376),(0.348| 0.584| -0.264| 0.684),(1.583| -2.738| -6.001),(0.199| -0.033| -0.059| -0.978),(0.042| 0.392| 0.919),(1.791| -0.784| -1.424),(0.330| 0.016| -0.068| -0.941),0.879,0.861,None,0,0,0
0,7022828,0.0044,0.0045,(-0.843| -0.781| 0.409),(0.457| 0.566| -0.330| 0.601),(0.379| -0.923| -0.059),(-0.638| -1.281| 0.377),(0.349| 0.587| -0.264| 0.682),(1.584| -2.736| -5.995),(0.191| -0.034| -0.058| -0.979),(0.044| 0.378| 0.925),(1.785| -1.030| -1.824),(0.330| 0.013| -0.066| -0.942),0.891,0.872,None,0,0,0
0,7022845,0.0046,0.0046,(-0.843| -0.782| 0.409),(0.460| 0.560| -0.337| 0.601),(0.363| -0.930| -0.050),(-0.608| -1.383| 0.377),(0.350| 0.589| -0.263| 0.680),(1.588| -2.733| -5.989),(0.183| -0.029| -0.060| -0.981),(0.034| 0.362| 0.931),(1.772| -0.782| -0.974),(0.329| 0.011| -0.065| -0.942),0.893,0.891,None,0,0,0
0,7022861,0.0046,0.0046,(-0.842| -0.783| 0.409),(0.460| 0.558| -0.340| 0.601),(0.359| -0.932| -0.046),(-0.598| -1.417| 0.377),(0.351| 0.590| -0.265| 0.678),(1.591| -2.727| -5.982),(0.181| -0.026| -0.059| -0.981),(0.030| 0.359| 0.933),(1.763| -0.694| -0.692),(0.328| 0.010| -0.063| -0.943),0.908,0.904,None,0,0,0
0,7022878,0.0043,0.0045,(-0.841| -0.784| 0.408),(0.458| 0.564| -0.336| 0.599),(0.369| -0.928| -0.056),(-0.626| -1.324| 0.376),(0.352| 0.589| -0.267| 0.677),(1.593| -2.720| -5.974),(0.186| -0.031| -0.056| -0.980),(0.041| 0.368| 0.929),(1.790| -0.934| -1.468),(0.325| 0.010| -0.063| -0.943),0.922,0.917,None,0,0,0
0,7022895,0.0043,0.0045,(-0.840| -0.785| 0.408),(0.458| 0.563| -0.339| 0.599),(0.363| -0.930| -0.053),(-0.618| -1.352| 0.375),(0.353| 0.587| -0.270| 0.676),(1.596| -2.711| -5.966),(0.183| -0.030| -0.056| -0.981),(0.038| 0.363| 0.931),(1.789| -0.868| -1.234),(0.322| 0.011| -0.063| -0.945),0.937,0.927,None,0,0,0
0,7022911,0.0043,0.0045,(-0.839| -0.786| 0.408),(0.457| 0.563| -0.338| 0.600),(0.367| -0.929| -0.051),(-0.614| -1.354| 0.376),(0.355| 0.586| -0.273| 0.675),(1.598| -2.701| -5.958),(0.185| -0.029| -0.055| -0.981),(0.036| 0.366| 0.930),(1.783| -0.833| -1.213),(0.319| 0.013| -0.062| -0.946),0.942,0.946,None,0,0,0
0,7022928,0.0043,0.0046,(-0.838| -0.786| 0.407),(0.455| 0.559| -0.341| 0.603),(0.364| -0.931| -0.040),(-0.633| -1.308| 0.385),(0.356| 0.586| -0.275| 0.674),(1.601| -2.690| -5.951),(0.184| -0.023| -0.057| -0.981),(0.024| 0.364| 0.931),(1.715| -0.990| -1.598),(0.316| 0.013| -0.061| -0.947),0.946,0.946,None,0,0,0
0,7022945,0.0043,0.0045,(-0.836| -0.787| 0.407),(0.456| 0.563| -0.340| 0.600),(0.366| -0.929| -0.050),(-0.608| -1.367| 0.376),(0.357| 0.586| -0.277| 0.672),(1.602| -2.679| -5.946),(0.185| -0.028| -0.054| -0.981),(0.034| 0.365| 0.930),(1.780| -0.780| -1.111),(0.314| 0.011| -0.060| -0.947),0.964,0.963,None,0,0,0
0,7022961,0.0043,0.0045,(-0.835| -0.788| 0.407),(0.456| 0.564| -0.341| 0.599),(0.365| -0.930| -0.051),(-0.603| -1.380| 0.375),(0.358| 0.588| -0.278| 0.670),(1.603| -2.668| -5.942),(0.184| -0.028| -0.053| -0.981),(0.035| 0.364| 0.931),(1.790| -0.736| -1.000),(0.313| 0.010| -0.058| -0.948),0.966,0.963,None,0,0,0
0,7022978,0.0043,0.0045,(-0.833| -0.788| 0.407),(0.455| 0.561| -0.344| 0.601),(0.361| -0.932| -0.043),(-0.638| -1.292| 0.384),(0.359| 0.589| -0.278| 0.668),(1.605| -2.656| -5.939),(0.182| -0.024| -0.053| -0.982),(0.027| 0.360| 0.932),(1.727| -1.031| -1.734),(0.311| 0.008| -0.056| -0.949),0.966,0.969,None,0,0,0
0,7022995,0.0044,0.0046,(-0.832| -0.788| 0.407),(0.466| 0.558| -0.352| 0.590),(0.330| -0.942| -0.057),(-0.630| -1.364| 0.372),(0.362| 0.590| -0.279| 0.666),(1.606| -2.645| -5.939),(0.166| -0.029| -0.051| -0.984),(0.039| 0.329| 0.943),(1.807| -0.965| -1.128),(0.310| 0.005| -0.056| -0.949),0.963,0.957,None,0,0,0
0,7023011,0.0043,0.0042,(-0.830| -0.788| 0.407),(0.497| 0.532| -0.385| 0.567),(0.220| -0.974| -0.060),(-0.725| -1.254| 0.378),(0.365| 0.590| -0.280| 0.664),(1.608| -2.630| -5.941),(0.109| -0.025| -0.052| -0.992),(0.038| 0.219| 0.975),(1.759| -1.755| -2.049),(0.306| 0.003| -0.056| -0.950),0.939,0.948,None,0,0,0
0,7023028,0.0042,0.0045,(-0.828| -0.787| 0.407),(0.518| 0.516| -0.405| 0.548),(0.146| -0.987| -0.070),(-0.753| -1.298| 0.371),(0.370| 0.589| -0.283| 0.661),(1.607| -2.614| -5.942),(0.071| -0.026| -0.052| -0.996),(0.044| 0.145| 0.989),(1.798| -1.991| -1.682),(0.300| 0.002| -0.056| -0.952),0.929,0.926,None,0,0,0
0,7023045,0.0046,0.0045,(-0.827| -0.788| 0.407),(0.521| 0.509| -0.412| 0.548),(0.127| -0.990| -0.060),(-0.749| -1.392| 0.370),(0.374| 0.588| -0.287| 0.657),(1.607| -2.598| -5.942),(0.062| -0.020| -0.053| -0.996),(0.034| 0.126| 0.991),(1.778| -1.955| -0.899),(0.293| 0.000| -0.055| -0.954),0.913,0.915,None,0,0,0
0,7023061,0.0043,0.0044,(-0.824| -0.788| 0.407),(0.520| 0.507| -0.414| 0.549),(0.127| -0.990| -0.055),(-0.748| -1.381| 0.374),(0.379| 0.587| -0.291| 0.653),(1.605| -2.580| -5.939),(0.062| -0.018| -0.054| -0.996),(0.028| 0.126| 0.992),(1.747| -1.950| -0.987),(0.287| -0.001| -0.054| -0.956),0.906,0.913,None,0,0,0
0,7023078,0.0043,0.0045,(-0.822| -0.789| 0.408),(0.520| 0.510| -0.412| 0.547),(0.129| -0.990| -0.062),(-0.732| -1.477| 0.365),(0.384| 0.585| -0.295| 0.650),(1.601| -2.561| -5.933),(0.063| -0.021| -0.052| -0.996),(0.036| 0.128| 0.991),(1.808| -1.819| -0.189),(0.280| -0.002| -0.054| -0.959),0.899,0.911,None,0,0,0
0,7023095,0.0043,0.0043,(-0.819| -0.790| 0.409),(0.521| 0.512| -0.412| 0.545),(0.129| -0.989| -0.066),(-0.751| -1.312| 0.374),(0.389| 0.584| -0.300| 0.646),(1.596| -2.538| -5.925),(0.063| -0.023| -0.051| -0.996),(0.039| 0.128| 0.991),(1.768| -1.975| -1.563),(0.271| -0.003| -0.052| -0.961),0.891,0.913,None,0,0,0
0,7023111,0.0043,0.0044,(-0.816| -0.791| 0.410),(0.522| 0.511| -0.413| 0.544),(0.124| -0.990| -0.067),(-0.748| -1.339| 0.372),(0.395| 0.582| -0.307| 0.641),(1.590| -2.513| -5.914),(0.060| -0.023| -0.050| -0.997),(0.040| 0.123| 0.992),(1.775| -1.947| -1.336),(0.262| -0.005| -0.051| -0.964),0.899,0.914,None,0,0,0
0,7023128,0.0043,0.0046,(-0.813| -0.792| 0.411),(0.524| 0.512| -0.414| 0.540),(0.120| -0.990| -0.073),(-0.739| -1.403| 0.365),(0.403| 0.580| -0.314| 0.635),(1.582| -2.484| -5.901),(0.058| -0.026| -0.049| -0.997),(0.046| 0.119| 0.992),(1.819| -1.875| -0.800),(0.250| -0.007| -0.049| -0.967),0.898,0.927,None,0,0,0
0,7023145,0.0042,0.0043,(-0.809| -0.794| 0.411),(0.524| 0.509| -0.418| 0.540),(0.111| -0.992| -0.067),(-0.745| -1.366| 0.373),(0.411| 0.577| -0.321| 0.629),(1.575| -2.453| -5.888),(0.054| -0.023| -0.048| -0.997),(0.040| 0.110| 0.993),(1.767| -1.924| -1.118),(0.237| -0.008| -0.048| -0.970),0.915,0.923,None,0,0,0
0,7023161,0.0043,0.0043,(-0.805| -0.796| 0.413),(0.526| 0.508| -0.420| 0.537),(0.103| -0.992| -0.070),(-0.749| -1.333| 0.375),(0.421| 0.572| -0.329| 0.623),(1.566| -2.418| -5.873),(0.050| -0.024| -0.047| -0.997),(0.043| 0.102| 0.994),(1.759| -1.958| -1.392),(0.224| -0.009| -0.049| -0.973),0.914,0.928,None,0,0,0
0,7023178,0.0043,0.0044,(-0.801| -0.798| 0.414),(0.529| 0.510| -0.420| 0.533),(0.099| -0.992| -0.080),(-0.751| -1.295| 0.374),(0.430| 0.567| -0.337| 0.616),(1.558| -2.382| -5.856),(0.048| -0.028| -0.045| -0.997),(0.052| 0.097| 0.994),(1.773| -1.975| -1.704),(0.209| -0.010| -0.048| -0.977),0.93,0.928,None,0,0,0
0,7023195,0.0043,0.0044,(-0.796| -0.800| 0.415),(-0.531| -0.509| 0.423| -0.530),(0.091| -0.993| -0.081),(-0.751| -1.295| 0.375),(0.439| 0.563| -0.346| 0.608),(1.549| -2.342| -5.838),(-0.043| 0.028| 0.045| 0.998),(0.053| 0.089| 0.995),(1.768| -1.973| -1.704),(0.194| -0.012| -0.047| -0.980),0.922,0.927,None,0,0,0
0,7023211,0.0043,0.0044,(-0.791| -0.803| 0.416),(-0.533| -0.506| 0.426| -0.528),(0.079| -0.994| -0.080),(-0.751| -1.307| 0.375),(0.448| 0.559| -0.355| 0.600),(1.541| -2.301| -5.819),(-0.038| 0.028| 0.044| 0.998),(0.052| 0.077| 0.996),(1.759| -1.974| -1.605),(0.179| -0.014| -0.045| -0.983),0.939,0.928,None,0,0,0
0,7023228,0.0043,0.0046,(-0.786| -0.805| 0.417),(-0.537| -0.507| 0.427| -0.523),(0.072| -0.993| -0.090),(-0.748| -1.331| 0.370),(0.456| 0.555| -0.362| 0.594),(1.533| -2.258| -5.798),(-0.033| 0.032| 0.043| 0.998),(0.061| 0.070| 0.996),(1.800| -1.950| -1.403),(0.167| -0.015| -0.045| -0.985),0.928,0.942,None,0,0,0
0,7023245,0.0043,0.0046,(-0.781| -0.808| 0.418),(-0.538| -0.506| 0.428| -0.521),(0.066| -0.994| -0.091),(-0.748| -1.303| 0.373),(0.462| 0.550| -0.368| 0.590),(1.526| -2.213| -5.776),(-0.031| 0.032| 0.042| 0.998),(0.062| 0.064| 0.996),(1.783| -1.945| -1.637),(0.156| -0.015| -0.045| -0.987),0.946,0.947,None,0,0,0
0,7023261,0.0043,0.0044,(-0.775| -0.811| 0.419),(-0.539| -0.502| 0.433| -0.520),(0.055| -0.995| -0.085),(-0.748| -1.296| 0.378),(0.468| 0.547| -0.375| 0.584),(1.519| -2.165| -5.752),(-0.026| 0.029| 0.042| 0.998),(0.055| 0.053| 0.997),(1.744| -1.948| -1.696),(0.145| -0.015| -0.044| -0.988),0.939,0.953,None,0,0,0
